Options:
Model:                           Discrete: Dependent
Tree File Name:                  an.treeS_hh_new.nex
Data File Name:                  hh_alt_pol.bin2.txt
Log File Name:                   DEP_pol2_alt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3967388577
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10100000
Burn in:                         100000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   DEP_pol2_alt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,0.50) 
Tree Information
     Trees:                      1000
     Taxa:                       120
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
8393000	-129.658634	605	1	1	'0 0 0 0 0 0 Z 0 	D	0.137685	0.137685	0.137685	0.137685	0.137685	0.137685	0.000000	0.137685	0.391781	0.034198	0.557166	0.016855	0.493814	
8394000	-129.773422	233	1	0	'0 0 0 0 0 0 0 0 	I	0.162312	0.162312	0.162312	0.162312	0.162312	0.162312	0.162312	0.162312	0.158260	0.012664	0.767648	0.061428	0.309597	
8395000	-135.422138	698	1	2	'0 0 0 Z Z 0 0 0 	D	0.148458	0.148458	0.148458	0.000000	0.000000	0.148458	0.148458	0.148458	0.078678	0.000401	0.805776	0.115145	0.424480	
8396000	-131.672614	356	1	2	'Z 0 0 0 0 Z 0 0 	I	0.000000	0.259469	0.259469	0.259469	0.259469	0.000000	0.259469	0.259469	0.000000	0.451533	0.000000	0.548467	0.409670	
8397000	-131.307351	28	1	3	'0 Z 0 0 Z Z 0 0 	D	0.331156	0.000000	0.331156	0.331156	0.000000	0.000000	0.331156	0.331156	0.008042	0.121220	0.000000	0.870737	0.370980	
8398000	-130.075172	3	1	0	'0 0 0 0 0 0 0 0 	I	0.129692	0.129692	0.129692	0.129692	0.129692	0.129692	0.129692	0.129692	0.080891	0.008106	0.828027	0.082976	0.209876	
8399000	-126.372287	378	2	1	'1 Z 0 1 1 1 0 0 	D	0.054083	0.000000	0.235599	0.054083	0.054083	0.054083	0.235599	0.235599	0.000000	0.000125	0.459007	0.540868	0.090513	
8400000	-132.923601	86	1	3	'0 0 0 0 Z 0 Z Z 	D	0.136458	0.136458	0.136458	0.136458	0.000000	0.136458	0.000000	0.000000	0.990116	0.009876	0.000008	0.000000	0.243189	
8401000	-130.202013	982	1	1	'0 0 0 Z 0 0 0 0 	D	0.158310	0.158310	0.158310	0.000000	0.158310	0.158310	0.158310	0.158310	0.109412	0.006611	0.745663	0.138315	0.218577	
8402000	-129.496199	309	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.250612	0.250612	0.250612	0.000000	0.000000	0.250612	0.250612	0.000000	0.421778	0.000000	0.578222	0.323723	
8403000	-127.307575	208	1	1	'0 0 0 0 Z 0 0 0 	D	0.162416	0.162416	0.162416	0.162416	0.000000	0.162416	0.162416	0.162416	0.916514	0.015864	0.037439	0.030183	0.337712	
8404000	-129.305772	804	1	1	'0 0 0 0 0 0 Z 0 	D	0.140936	0.140936	0.140936	0.140936	0.140936	0.140936	0.000000	0.140936	0.184921	0.016505	0.728773	0.069801	0.457001	
8405000	-129.092261	222	1	1	'0 0 0 0 0 Z 0 0 	D	0.144927	0.144927	0.144927	0.144927	0.144927	0.000000	0.144927	0.144927	0.150753	0.038422	0.255706	0.555119	0.300098	
8406000	-131.207919	842	1	0	'0 0 0 0 0 0 0 0 	I	0.211555	0.211555	0.211555	0.211555	0.211555	0.211555	0.211555	0.211555	0.264992	0.032456	0.625892	0.076660	0.493256	
8407000	-131.205897	882	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.246424	0.246424	0.246424	0.000000	0.000000	0.246424	0.246424	0.000000	0.403645	0.000000	0.596355	0.227672	
8408000	-128.519617	195	1	0	'0 0 0 0 0 0 0 0 	I	0.118839	0.118839	0.118839	0.118839	0.118839	0.118839	0.118839	0.118839	0.025241	0.000655	0.949471	0.024633	0.452008	
8409000	-130.234560	973	1	1	'0 0 0 0 Z 0 0 0 	D	0.211351	0.211351	0.211351	0.211351	0.000000	0.211351	0.211351	0.211351	0.736073	0.090012	0.077913	0.096001	0.460761	
8410000	-127.618606	278	1	1	'0 0 0 0 0 Z 0 0 	D	0.139219	0.139219	0.139219	0.139219	0.139219	0.000000	0.139219	0.139219	0.159819	0.033982	0.246368	0.559830	0.037070	
8411000	-129.744016	871	1	1	'0 0 0 Z 0 0 0 0 	D	0.155758	0.155758	0.155758	0.000000	0.155758	0.155758	0.155758	0.155758	0.014560	0.000045	0.932965	0.052430	0.489133	
8412000	-127.323676	291	2	1	'0 1 0 1 1 Z 0 0 	D	0.218560	0.204942	0.218560	0.204942	0.204942	0.000000	0.218560	0.218560	0.235502	0.112462	0.229652	0.422384	0.338340	
8413000	-128.750536	266	1	1	'0 0 0 0 0 Z 0 0 	D	0.190976	0.190976	0.190976	0.190976	0.190976	0.000000	0.190976	0.190976	0.288224	0.130182	0.277703	0.303891	0.210999	
8414000	-126.825984	333	1	0	'0 0 0 0 0 0 0 0 	I	0.100978	0.100978	0.100978	0.100978	0.100978	0.100978	0.100978	0.100978	0.103168	0.001771	0.879952	0.015109	0.372468	
8415000	-127.579056	366	1	0	'0 0 0 0 0 0 0 0 	I	0.124183	0.124183	0.124183	0.124183	0.124183	0.124183	0.124183	0.124183	0.062385	0.005062	0.862560	0.069993	0.116165	
8416000	-128.441331	394	1	0	'0 0 0 0 0 0 0 0 	I	0.092014	0.092014	0.092014	0.092014	0.092014	0.092014	0.092014	0.092014	0.012880	0.000292	0.964928	0.021900	0.090007	
8417000	-129.646077	529	1	1	'0 0 0 0 0 Z 0 0 	D	0.128454	0.128454	0.128454	0.128454	0.128454	0.000000	0.128454	0.128454	0.130107	0.048430	0.269430	0.552033	0.249646	
8418000	-128.510498	281	1	0	'0 0 0 0 0 0 0 0 	I	0.102981	0.102981	0.102981	0.102981	0.102981	0.102981	0.102981	0.102981	0.008106	0.000163	0.972205	0.019526	0.371700	
8419000	-128.205636	957	1	1	'0 0 0 0 0 Z 0 0 	D	0.166052	0.166052	0.166052	0.166052	0.166052	0.000000	0.166052	0.166052	0.177220	0.056645	0.259627	0.506508	0.202419	
8420000	-131.110695	787	1	3	'0 0 0 0 Z Z 0 Z 	D	0.208576	0.208576	0.208576	0.208576	0.000000	0.000000	0.208576	0.000000	0.884048	0.111387	0.000000	0.004565	0.225420	
8421000	-131.014132	398	1	2	'Z 0 0 0 0 Z 0 0 	I	0.000000	0.235203	0.235203	0.235203	0.235203	0.000000	0.235203	0.235203	0.000000	0.408847	0.000000	0.591153	0.321260	
8422000	-126.605042	756	1	1	'0 0 0 0 0 Z 0 0 	D	0.184711	0.184711	0.184711	0.184711	0.184711	0.000000	0.184711	0.184711	0.269341	0.067556	0.305415	0.357687	0.225343	
8423000	-128.846047	209	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.219691	0.219691	0.219691	0.000000	0.000000	0.219691	0.219691	0.000000	0.335990	0.000000	0.664010	0.206165	
8424000	-128.056545	10	1	2	'0 0 0 0 Z Z 0 0 	D	0.221742	0.221742	0.221742	0.221742	0.000000	0.000000	0.221742	0.221742	0.368729	0.183112	0.000000	0.448159	0.419231	
8425000	-130.309004	729	1	1	'0 0 0 0 Z 0 0 0 	D	0.153070	0.153070	0.153070	0.153070	0.000000	0.153070	0.153070	0.153070	0.713643	0.050966	0.156632	0.078759	0.315188	
8426000	-129.679893	355	1	3	'0 0 0 0 Z Z Z 0 	D	0.192002	0.192002	0.192002	0.192002	0.000000	0.000000	0.000000	0.192002	0.713397	0.286602	0.000000	0.000001	0.430171	
8427000	-128.475500	216	1	0	'0 0 0 0 0 0 0 0 	I	0.137085	0.137085	0.137085	0.137085	0.137085	0.137085	0.137085	0.137085	0.065975	0.002912	0.891754	0.039358	0.110029	
8428000	-130.210635	117	1	2	'0 0 0 0 Z 0 Z 0 	I	0.113742	0.113742	0.113742	0.113742	0.000000	0.113742	0.000000	0.113742	0.973950	0.026045	0.000005	0.000000	0.102095	
8429000	-130.167769	588	1	2	'Z 0 0 0 0 Z 0 0 	I	0.000000	0.207976	0.207976	0.207976	0.207976	0.000000	0.207976	0.207976	0.000000	0.302482	0.000000	0.697518	0.114805	
8430000	-128.476934	674	2	2	'1 0 1 1 Z Z 1 1 	D	0.194710	0.196566	0.194710	0.194710	0.000000	0.000000	0.194710	0.194710	0.413355	0.203337	0.000000	0.383307	0.163761	
8431000	-127.889059	628	1	1	'0 0 0 0 0 Z 0 0 	D	0.177395	0.177395	0.177395	0.177395	0.177395	0.000000	0.177395	0.177395	0.230504	0.073490	0.333388	0.362617	0.252435	
8432000	-128.307227	595	1	1	'0 0 0 0 0 Z 0 0 	D	0.222435	0.222435	0.222435	0.222435	0.222435	0.000000	0.222435	0.222435	0.259131	0.158939	0.211090	0.370840	0.247819	
8433000	-129.305163	281	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.216616	0.216616	0.216616	0.000000	0.000000	0.216616	0.216616	0.000000	0.296364	0.000000	0.703636	0.462017	
8434000	-130.458877	353	1	1	'0 0 0 0 0 0 Z 0 	D	0.121777	0.121777	0.121777	0.121777	0.121777	0.121777	0.000000	0.121777	0.129506	0.006816	0.824539	0.039139	0.108626	
8435000	-128.115517	188	1	1	'0 0 0 0 0 Z 0 0 	D	0.172600	0.172600	0.172600	0.172600	0.172600	0.000000	0.172600	0.172600	0.221518	0.078730	0.284727	0.415024	0.280633	
8436000	-127.196230	881	1	1	'0 0 0 0 0 Z 0 0 	D	0.139286	0.139286	0.139286	0.139286	0.139286	0.000000	0.139286	0.139286	0.067382	0.025586	0.115432	0.791599	0.169848	
8437000	-127.766790	339	1	1	'0 0 0 0 Z 0 0 0 	D	0.178086	0.178086	0.178086	0.178086	0.000000	0.178086	0.178086	0.178086	0.808271	0.072895	0.047863	0.070971	0.413711	
8438000	-128.454791	774	1	2	'0 0 0 0 Z Z 0 0 	D	0.150360	0.150360	0.150360	0.150360	0.000000	0.000000	0.150360	0.150360	0.434432	0.099818	0.000000	0.465749	0.128555	
8439000	-128.193433	197	1	0	'0 0 0 0 0 0 0 0 	I	0.095697	0.095697	0.095697	0.095697	0.095697	0.095697	0.095697	0.095697	0.004787	0.000057	0.983521	0.011636	0.200961	
8440000	-134.185276	896	1	4	'Z Z 0 0 Z Z 0 0 	D	0.000000	0.000000	0.168276	0.168276	0.000000	0.000000	0.168276	0.168276	0.000000	0.008338	0.000000	0.991662	0.421222	
8441000	-129.807095	786	1	1	'0 0 0 0 0 0 Z 0 	D	0.159566	0.159566	0.159566	0.159566	0.159566	0.159566	0.000000	0.159566	0.293860	0.035066	0.617969	0.053105	0.292644	
8442000	-129.992326	884	1	1	'0 0 0 Z 0 0 0 0 	D	0.138243	0.138243	0.138243	0.000000	0.138243	0.138243	0.138243	0.138243	0.026065	0.000225	0.932787	0.040923	0.175672	
8443000	-127.856159	204	1	2	'0 0 0 0 Z Z 0 0 	D	0.153363	0.153363	0.153363	0.153363	0.000000	0.000000	0.153363	0.153363	0.541250	0.075820	0.000000	0.382930	0.364751	
8444000	-129.903799	466	1	2	'0 0 0 0 Z 0 Z 0 	I	0.136688	0.136688	0.136688	0.136688	0.000000	0.136688	0.000000	0.136688	0.952817	0.047174	0.000008	0.000000	0.176624	
8445000	-129.460374	884	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.178286	0.178286	0.178286	0.000000	0.000000	0.178286	0.178286	0.000000	0.232413	0.000000	0.767587	0.137274	
8446000	-127.429588	727	1	0	'0 0 0 0 0 0 0 0 	I	0.125333	0.125333	0.125333	0.125333	0.125333	0.125333	0.125333	0.125333	0.032069	0.001294	0.929157	0.037480	0.478323	
8447000	-130.581623	247	1	2	'0 0 0 0 0 Z 0 Z 	D	0.153143	0.153143	0.153143	0.153143	0.153143	0.000000	0.153143	0.000000	0.298500	0.008857	0.692524	0.000119	0.355571	
8448000	-128.687338	740	1	2	'0 0 0 0 Z Z 0 0 	D	0.208247	0.208247	0.208247	0.208247	0.000000	0.000000	0.208247	0.208247	0.358605	0.222071	0.000000	0.419324	0.373752	
8449000	-127.124086	304	1	0	'0 0 0 0 0 0 0 0 	I	0.122461	0.122461	0.122461	0.122461	0.122461	0.122461	0.122461	0.122461	0.068733	0.004899	0.864738	0.061630	0.169834	
8450000	-129.366056	928	1	1	'0 0 0 0 0 Z 0 0 	D	0.197466	0.197466	0.197466	0.197466	0.197466	0.000000	0.197466	0.197466	0.215039	0.115523	0.229252	0.440186	0.220987	
8451000	-127.441943	899	1	0	'0 0 0 0 0 0 0 0 	I	0.121108	0.121108	0.121108	0.121108	0.121108	0.121108	0.121108	0.121108	0.030891	0.000537	0.952014	0.016557	0.269708	
8452000	-129.931303	939	1	1	'0 0 0 0 0 0 0 Z 	D	0.119905	0.119905	0.119905	0.119905	0.119905	0.119905	0.119905	0.000000	0.063251	0.002412	0.934287	0.000050	0.204723	
8453000	-127.543567	27	1	0	'0 0 0 0 0 0 0 0 	I	0.113082	0.113082	0.113082	0.113082	0.113082	0.113082	0.113082	0.113082	0.031508	0.001440	0.924792	0.042260	0.191380	
8454000	-127.447919	357	2	3	'Z 1 0 1 Z Z 0 0 	D	0.000000	0.067199	0.186393	0.067199	0.000000	0.000000	0.186393	0.186393	0.000000	0.017705	0.000000	0.982295	0.241898	
8455000	-128.238164	658	1	0	'0 0 0 0 0 0 0 0 	I	0.119330	0.119330	0.119330	0.119330	0.119330	0.119330	0.119330	0.119330	0.027446	0.000980	0.938069	0.033504	0.410205	
8456000	-127.006205	291	1	1	'0 0 0 0 0 Z 0 0 	D	0.161523	0.161523	0.161523	0.161523	0.161523	0.000000	0.161523	0.161523	0.235669	0.039818	0.314325	0.410187	0.180715	
8457000	-128.926538	113	1	2	'0 0 0 0 Z Z 0 0 	D	0.148612	0.148612	0.148612	0.148612	0.000000	0.000000	0.148612	0.148612	0.503751	0.114679	0.000000	0.381570	0.111154	
8458000	-127.714292	985	1	1	'0 0 0 0 0 Z 0 0 	D	0.159329	0.159329	0.159329	0.159329	0.159329	0.000000	0.159329	0.159329	0.165116	0.082079	0.202142	0.550663	0.480768	
8459000	-128.775834	161	1	3	'0 0 0 0 Z Z Z 0 	D	0.152141	0.152141	0.152141	0.152141	0.000000	0.000000	0.000000	0.152141	0.779011	0.220988	0.000000	0.000002	0.381658	
8460000	-129.230901	18	1	3	'0 0 0 0 Z Z Z 0 	D	0.152957	0.152957	0.152957	0.152957	0.000000	0.000000	0.000000	0.152957	0.806984	0.193015	0.000000	0.000002	0.437216	
8461000	-128.797802	273	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.225139	0.225139	0.225139	0.000000	0.000000	0.225139	0.225139	0.000000	0.356545	0.000000	0.643455	0.196837	
8462000	-129.681583	520	1	1	'0 0 0 Z 0 0 0 0 	D	0.118413	0.118413	0.118413	0.000000	0.118413	0.118413	0.118413	0.118413	0.016870	0.000096	0.957387	0.025647	0.299915	
8463000	-127.504191	880	1	0	'0 0 0 0 0 0 0 0 	I	0.164283	0.164283	0.164283	0.164283	0.164283	0.164283	0.164283	0.164283	0.156915	0.015824	0.751477	0.075784	0.169390	
8464000	-132.398955	125	1	2	'0 0 0 0 Z Z 0 0 	D	0.142965	0.142965	0.142965	0.142965	0.000000	0.000000	0.142965	0.142965	0.528298	0.073882	0.000000	0.397820	0.429529	
8465000	-127.687472	978	1	1	'0 0 0 0 0 Z 0 0 	D	0.206334	0.206334	0.206334	0.206334	0.206334	0.000000	0.206334	0.206334	0.242901	0.152275	0.267439	0.337386	0.184794	
8466000	-125.865780	787	2	1	'1 1 0 1 0 Z 0 0 	D	0.106113	0.106113	0.210529	0.106113	0.210529	0.000000	0.210529	0.210529	0.000843	0.019293	0.001462	0.978403	0.254333	
8467000	-126.923183	296	1	0	'0 0 0 0 0 0 0 0 	I	0.105533	0.105533	0.105533	0.105533	0.105533	0.105533	0.105533	0.105533	0.016810	0.000127	0.975690	0.007373	0.485384	
8468000	-128.318251	372	1	2	'0 0 0 0 Z Z 0 0 	D	0.145336	0.145336	0.145336	0.145336	0.000000	0.000000	0.145336	0.145336	0.394668	0.076070	0.000000	0.529262	0.395904	
8469000	-130.148376	476	1	1	'0 0 0 0 0 Z 0 0 	D	0.118680	0.118680	0.118680	0.118680	0.118680	0.000000	0.118680	0.118680	0.106571	0.029611	0.255048	0.608770	0.249813	
8470000	-127.672241	404	1	0	'0 0 0 0 0 0 0 0 	I	0.112487	0.112487	0.112487	0.112487	0.112487	0.112487	0.112487	0.112487	0.021084	0.000404	0.960120	0.018391	0.118799	
8471000	-129.903732	627	1	1	'0 0 0 0 0 0 Z 0 	D	0.133992	0.133992	0.133992	0.133992	0.133992	0.133992	0.000000	0.133992	0.154541	0.005208	0.821739	0.018512	0.274777	
8472000	-128.232847	628	1	1	'0 0 0 0 0 Z 0 0 	D	0.149811	0.149811	0.149811	0.149811	0.149811	0.000000	0.149811	0.149811	0.195635	0.036080	0.390353	0.377932	0.394842	
8473000	-128.540599	462	1	2	'0 0 0 0 Z Z 0 0 	D	0.217529	0.217529	0.217529	0.217529	0.000000	0.000000	0.217529	0.217529	0.297731	0.293727	0.000000	0.408542	0.127957	
8474000	-129.837466	820	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.239260	0.239260	0.239260	0.000000	0.000000	0.239260	0.239260	0.000000	0.377016	0.000000	0.622984	0.244636	
8475000	-129.488086	899	1	1	'0 0 0 Z 0 0 0 0 	D	0.144769	0.144769	0.144769	0.000000	0.144769	0.144769	0.144769	0.144769	0.005926	0.000004	0.968306	0.025764	0.088782	
8476000	-126.752879	470	1	1	'0 0 0 0 0 Z 0 0 	D	0.178923	0.178923	0.178923	0.178923	0.178923	0.000000	0.178923	0.178923	0.213919	0.074493	0.238749	0.472839	0.300067	
8477000	-130.154899	843	1	3	'0 0 0 0 Z Z Z 0 	D	0.199642	0.199642	0.199642	0.199642	0.000000	0.000000	0.000000	0.199642	0.618467	0.381532	0.000000	0.000001	0.100855	
8478000	-127.734102	797	1	1	'0 0 0 0 0 Z 0 0 	D	0.153999	0.153999	0.153999	0.153999	0.153999	0.000000	0.153999	0.153999	0.146644	0.062101	0.214713	0.576543	0.267043	
8479000	-127.711482	110	1	0	'0 0 0 0 0 0 0 0 	I	0.132391	0.132391	0.132391	0.132391	0.132391	0.132391	0.132391	0.132391	0.074400	0.004700	0.866183	0.054717	0.450617	
8480000	-129.665082	479	1	1	'0 0 0 0 Z 0 0 0 	D	0.180517	0.180517	0.180517	0.180517	0.000000	0.180517	0.180517	0.180517	0.786552	0.075487	0.078001	0.059960	0.039361	
8481000	-129.040238	283	1	1	'0 0 0 0 0 Z 0 0 	D	0.135898	0.135898	0.135898	0.135898	0.135898	0.000000	0.135898	0.135898	0.133136	0.044717	0.219145	0.603002	0.185263	
8482000	-130.370206	372	1	4	'Z Z 0 0 Z Z 0 0 	D	0.000000	0.000000	0.227127	0.227127	0.000000	0.000000	0.227127	0.227127	0.000000	0.010400	0.000000	0.989600	0.273819	
8483000	-128.670496	427	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.222978	0.222978	0.222978	0.000000	0.000000	0.222978	0.222978	0.000000	0.370160	0.000000	0.629840	0.321382	
8484000	-130.648217	874	1	0	'0 0 0 0 0 0 0 0 	I	0.097059	0.097059	0.097059	0.097059	0.097059	0.097059	0.097059	0.097059	0.012413	0.000196	0.972065	0.015327	0.273950	
8485000	-127.880979	445	1	0	'0 0 0 0 0 0 0 0 	I	0.150933	0.150933	0.150933	0.150933	0.150933	0.150933	0.150933	0.150933	0.108973	0.008047	0.822261	0.060720	0.100055	
8486000	-128.976096	856	1	2	'0 0 0 0 Z Z 0 0 	D	0.170479	0.170479	0.170479	0.170479	0.000000	0.000000	0.170479	0.170479	0.386098	0.161294	0.000000	0.452607	0.199995	
8487000	-128.878865	441	1	2	'0 0 0 0 Z Z 0 0 	D	0.222207	0.222207	0.222207	0.222207	0.000000	0.000000	0.222207	0.222207	0.386207	0.240885	0.000000	0.372908	0.151523	
8488000	-128.640970	579	1	0	'0 0 0 0 0 0 0 0 	I	0.149287	0.149287	0.149287	0.149287	0.149287	0.149287	0.149287	0.149287	0.080580	0.004430	0.867305	0.047685	0.221667	
8489000	-128.641428	858	1	1	'0 0 0 0 Z 0 0 0 	D	0.137832	0.137832	0.137832	0.137832	0.000000	0.137832	0.137832	0.137832	0.813926	0.024363	0.110198	0.051513	0.056279	
8490000	-128.068756	520	1	1	'0 0 0 0 0 0 Z 0 	D	0.131551	0.131551	0.131551	0.131551	0.131551	0.131551	0.000000	0.131551	0.198176	0.012778	0.756993	0.032053	0.398063	
8491000	-127.560777	727	1	1	'0 0 0 0 0 Z 0 0 	D	0.181064	0.181064	0.181064	0.181064	0.181064	0.000000	0.181064	0.181064	0.169669	0.089518	0.175636	0.565177	0.437911	
8492000	-127.719942	211	1	0	'0 0 0 0 0 0 0 0 	I	0.113770	0.113770	0.113770	0.113770	0.113770	0.113770	0.113770	0.113770	0.027503	0.000782	0.944855	0.026860	0.285697	
8493000	-131.144513	472	1	2	'0 0 0 0 Z 0 Z 0 	I	0.186756	0.186756	0.186756	0.186756	0.000000	0.186756	0.000000	0.186756	0.864499	0.135498	0.000003	0.000000	0.436215	
8494000	-127.754827	85	1	1	'0 0 0 0 0 Z 0 0 	D	0.168493	0.168493	0.168493	0.168493	0.168493	0.000000	0.168493	0.168493	0.167759	0.058954	0.228445	0.544842	0.128547	
8495000	-130.047081	502	1	2	'0 0 0 0 0 Z 0 Z 	D	0.204638	0.204638	0.204638	0.204638	0.204638	0.000000	0.204638	0.000000	0.391046	0.012736	0.596095	0.000123	0.263716	
8496000	-129.446924	78	1	3	'0 0 0 0 Z Z Z 0 	D	0.149413	0.149413	0.149413	0.149413	0.000000	0.000000	0.000000	0.149413	0.800559	0.199439	0.000000	0.000002	0.134013	
8497000	-124.404049	768	2	0	'1 0 1 0 0 1 1 1 	D	0.182613	0.043016	0.182613	0.043016	0.043016	0.182613	0.182613	0.182613	0.003966	0.000367	0.924093	0.071574	0.326008	
8498000	-129.024904	584	1	0	'0 0 0 0 0 0 0 0 	I	0.099058	0.099058	0.099058	0.099058	0.099058	0.099058	0.099058	0.099058	0.004354	0.000034	0.987978	0.007635	0.370970	
8499000	-129.681018	658	1	1	'0 0 0 0 0 0 Z 0 	D	0.147633	0.147633	0.147633	0.147633	0.147633	0.147633	0.000000	0.147633	0.201424	0.020472	0.723492	0.054613	0.201638	
8500000	-135.017416	397	1	3	'0 Z 0 0 Z Z 0 0 	D	0.586019	0.000000	0.586019	0.586019	0.000000	0.000000	0.586019	0.586019	0.147639	0.348407	0.000000	0.503955	0.431487	
8501000	-129.591127	892	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.187033	0.187033	0.187033	0.000000	0.000000	0.187033	0.187033	0.000000	0.271690	0.000000	0.728309	0.118775	
8502000	-128.398575	369	1	0	'0 0 0 0 0 0 0 0 	I	0.134684	0.134684	0.134684	0.134684	0.134684	0.134684	0.134684	0.134684	0.075552	0.005335	0.858486	0.060626	0.341897	
8503000	-126.946528	565	1	0	'0 0 0 0 0 0 0 0 	I	0.120028	0.120028	0.120028	0.120028	0.120028	0.120028	0.120028	0.120028	0.065437	0.002604	0.896289	0.035670	0.453948	
8504000	-130.146409	220	1	1	'0 0 0 0 0 0 Z 0 	D	0.143808	0.143808	0.143808	0.143808	0.143808	0.143808	0.000000	0.143808	0.178380	0.016165	0.731629	0.073826	0.203580	
8505000	-131.049289	366	1	3	'0 Z 0 0 Z Z 0 0 	D	0.290519	0.000000	0.290519	0.290519	0.000000	0.000000	0.290519	0.290519	0.009139	0.122156	0.000000	0.868704	0.427879	
8506000	-128.885013	491	1	2	'0 0 0 0 Z Z 0 0 	D	0.194986	0.194986	0.194986	0.194986	0.000000	0.000000	0.194986	0.194986	0.421749	0.162032	0.000000	0.416218	0.132746	
8507000	-127.815171	761	1	0	'0 0 0 0 0 0 0 0 	I	0.120635	0.120635	0.120635	0.120635	0.120635	0.120635	0.120635	0.120635	0.042316	0.001620	0.920802	0.035261	0.065712	
8508000	-129.814802	71	1	1	'0 0 0 Z 0 0 0 0 	D	0.168922	0.168922	0.168922	0.000000	0.168922	0.168922	0.168922	0.168922	0.027223	0.000202	0.916534	0.056041	0.242254	
8509000	-128.832103	439	1	0	'0 0 0 0 0 0 0 0 	I	0.116229	0.116229	0.116229	0.116229	0.116229	0.116229	0.116229	0.116229	0.038036	0.001488	0.924325	0.036152	0.061091	
8510000	-128.966960	611	1	1	'0 0 0 0 0 Z 0 0 	D	0.133463	0.133463	0.133463	0.133463	0.133463	0.000000	0.133463	0.133463	0.157522	0.047296	0.204517	0.590665	0.152592	
8511000	-127.716731	850	1	0	'0 0 0 0 0 0 0 0 	I	0.114808	0.114808	0.114808	0.114808	0.114808	0.114808	0.114808	0.114808	0.036683	0.001029	0.936030	0.026258	0.330709	
8512000	-127.754194	776	1	0	'0 0 0 0 0 0 0 0 	I	0.134568	0.134568	0.134568	0.134568	0.134568	0.134568	0.134568	0.134568	0.082979	0.003425	0.877383	0.036213	0.257275	
8513000	-128.774775	254	1	1	'0 0 0 0 0 0 Z 0 	D	0.137961	0.137961	0.137961	0.137961	0.137961	0.137961	0.000000	0.137961	0.351365	0.041507	0.584772	0.022356	0.171206	
8514000	-131.022281	735	1	2	'0 0 0 0 0 Z 0 Z 	D	0.188302	0.188302	0.188302	0.188302	0.188302	0.000000	0.188302	0.000000	0.349008	0.003738	0.647244	0.000010	0.183553	
8515000	-126.664131	660	1	1	'0 0 0 0 Z 0 0 0 	D	0.151813	0.151813	0.151813	0.151813	0.000000	0.151813	0.151813	0.151813	0.828599	0.066247	0.040927	0.064227	0.237997	
8516000	-128.082617	584	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.184029	0.184029	0.184029	0.000000	0.000000	0.184029	0.184029	0.000000	0.212901	0.000000	0.787099	0.102780	
8517000	-128.875118	940	1	1	'0 0 0 0 Z 0 0 0 	D	0.120134	0.120134	0.120134	0.120134	0.000000	0.120134	0.120134	0.120134	0.913194	0.006782	0.055107	0.024917	0.268072	
8518000	-129.884652	341	2	1	'1 1 0 0 0 0 Z 1 	D	0.266213	0.266213	0.104996	0.104996	0.104996	0.104996	0.000000	0.266213	0.291044	0.011853	0.565824	0.131280	0.068695	
8519000	-132.435443	770	1	3	'0 0 0 0 Z Z Z 0 	D	0.136674	0.136674	0.136674	0.136674	0.000000	0.000000	0.000000	0.136674	0.825296	0.174702	0.000000	0.000002	0.081279	
8520000	-127.212662	881	1	0	'0 0 0 0 0 0 0 0 	I	0.128143	0.128143	0.128143	0.128143	0.128143	0.128143	0.128143	0.128143	0.027701	0.001509	0.920628	0.050162	0.342235	
8521000	-127.361624	319	1	0	'0 0 0 0 0 0 0 0 	I	0.115026	0.115026	0.115026	0.115026	0.115026	0.115026	0.115026	0.115026	0.025229	0.000782	0.944716	0.029274	0.368403	
