Options:
Model:                           Discrete: Dependent
Tree File Name:                  an.treeS_hh_new.nex
Data File Name:                  hh_pol.bin3.txt
Log File Name:                   DEP_pol3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1503661017
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10100000
Burn in:                         100000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   DEP_pol3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,0.50) 
Tree Information
     Trees:                      1000
     Taxa:                       120
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
5695000	-117.323282	208	1	2	'0 0 0 0 Z Z 0 0 	D	0.161671	0.161671	0.161671	0.161671	0.000000	0.000000	0.161671	0.161671	0.985062	0.005167	0.000005	0.009766	0.053708	
5696000	-115.234566	732	1	3	'0 0 0 0 Z Z Z 0 	D	0.123511	0.123511	0.123511	0.123511	0.000000	0.000000	0.000000	0.123511	0.984037	0.015958	0.000006	0.000000	0.197903	
5697000	-116.167946	403	1	3	'0 0 0 0 Z Z Z 0 	D	0.158288	0.158288	0.158288	0.158288	0.000000	0.000000	0.000000	0.158288	0.970489	0.029505	0.000006	0.000000	0.247971	
5698000	-119.104404	248	1	2	'0 0 0 0 Z Z 0 0 	D	0.146227	0.146227	0.146227	0.146227	0.000000	0.000000	0.146227	0.146227	0.963889	0.025888	0.000025	0.010197	0.180837	
5699000	-115.913957	471	1	1	'0 0 0 0 0 Z 0 0 	D	0.139521	0.139521	0.139521	0.139521	0.139521	0.000000	0.139521	0.139521	0.064003	0.000430	0.931713	0.003854	0.179470	
5700000	-118.215418	315	1	3	'0 0 0 0 Z Z Z 0 	D	0.109712	0.109712	0.109712	0.109712	0.000000	0.000000	0.000000	0.109712	0.997161	0.002800	0.000039	0.000000	0.024451	
5701000	-116.651980	727	1	1	'0 0 0 0 0 Z 0 0 	D	0.136107	0.136107	0.136107	0.136107	0.136107	0.000000	0.136107	0.136107	0.065957	0.000831	0.923969	0.009244	0.211559	
5702000	-116.926748	504	1	1	'0 0 0 0 0 Z 0 0 	D	0.124652	0.124652	0.124652	0.124652	0.124652	0.000000	0.124652	0.124652	0.050706	0.000269	0.945383	0.003643	0.126654	
5703000	-117.346935	26	1	1	'0 0 0 0 0 Z 0 0 	D	0.140509	0.140509	0.140509	0.140509	0.140509	0.000000	0.140509	0.140509	0.078005	0.002387	0.897316	0.022292	0.120128	
5704000	-118.283235	857	1	1	'0 0 0 0 0 Z 0 0 	D	0.140290	0.140290	0.140290	0.140290	0.140290	0.000000	0.140290	0.140290	0.063530	0.001031	0.923812	0.011627	0.402004	
5705000	-119.137963	114	1	2	'0 0 0 0 Z Z 0 0 	D	0.156064	0.156064	0.156064	0.156064	0.000000	0.000000	0.156064	0.156064	0.972048	0.013464	0.000010	0.014478	0.388024	
5706000	-114.209613	336	1	1	'0 0 0 0 0 Z 0 0 	D	0.195332	0.195332	0.195332	0.195332	0.195332	0.000000	0.195332	0.195332	0.450573	0.008601	0.530878	0.009949	0.427698	
5707000	-114.020575	861	2	1	'0 0 1 1 Z 0 1 1 	D	0.103319	0.103319	0.500079	0.500079	0.000000	0.103319	0.500079	0.500079	0.048412	0.153214	0.279045	0.519329	0.159805	
5708000	-118.298020	334	1	1	'0 0 0 0 0 Z 0 0 	D	0.208075	0.208075	0.208075	0.208075	0.208075	0.000000	0.208075	0.208075	0.185325	0.017063	0.745507	0.052104	0.087350	
5709000	-118.801194	25	1	2	'0 0 0 0 Z Z 0 0 	D	0.125662	0.125662	0.125662	0.125662	0.000000	0.000000	0.125662	0.125662	0.989085	0.003462	0.000039	0.007413	0.349457	
5710000	-118.952929	824	1	2	'0 0 0 0 0 Z 0 Z 	D	0.158764	0.158764	0.158764	0.158764	0.158764	0.000000	0.158764	0.000000	0.165088	0.000590	0.834321	0.000001	0.146775	
5711000	-115.183961	470	1	1	'0 0 0 0 0 Z 0 0 	D	0.138276	0.138276	0.138276	0.138276	0.138276	0.000000	0.138276	0.138276	0.062391	0.000210	0.935450	0.001950	0.425706	
5712000	-116.188913	364	1	1	'0 0 0 0 0 Z 0 0 	D	0.102508	0.102508	0.102508	0.102508	0.102508	0.000000	0.102508	0.102508	0.097158	0.000272	0.900414	0.002156	0.364156	
5713000	-119.190576	964	1	2	'0 0 0 0 0 Z 0 Z 	D	0.167449	0.167449	0.167449	0.167449	0.167449	0.000000	0.167449	0.000000	0.102284	0.002088	0.895607	0.000021	0.492370	
5714000	-116.163554	791	1	1	'0 0 0 0 0 Z 0 0 	D	0.137829	0.137829	0.137829	0.137829	0.137829	0.000000	0.137829	0.137829	0.077608	0.001392	0.907826	0.013174	0.171459	
5715000	-118.288742	950	1	0	'0 0 0 0 0 0 0 0 	I	0.071300	0.071300	0.071300	0.071300	0.071300	0.071300	0.071300	0.071300	0.009443	0.000085	0.981613	0.008860	0.109520	
5716000	-114.798940	449	1	2	'0 0 0 0 Z Z 0 0 	D	0.137798	0.137798	0.137798	0.137798	0.000000	0.000000	0.137798	0.137798	0.934253	0.037273	0.000001	0.028472	0.164059	
5717000	-118.413780	89	1	2	'0 0 0 0 0 Z 0 Z 	D	0.163152	0.163152	0.163152	0.163152	0.163152	0.000000	0.163152	0.000000	0.062438	0.000306	0.937255	0.000001	0.477841	
5718000	-116.792779	976	1	1	'0 0 0 0 0 Z 0 0 	D	0.145927	0.145927	0.145927	0.145927	0.145927	0.000000	0.145927	0.145927	0.078260	0.002017	0.900460	0.019264	0.213260	
5719000	-116.275207	422	1	1	'0 0 0 0 0 Z 0 0 	D	0.116394	0.116394	0.116394	0.116394	0.116394	0.000000	0.116394	0.116394	0.033248	0.000277	0.960382	0.006094	0.122649	
5720000	-115.611309	748	1	1	'0 0 0 0 0 Z 0 0 	D	0.096812	0.096812	0.096812	0.096812	0.096812	0.000000	0.096812	0.096812	0.026846	0.000332	0.962697	0.010125	0.075156	
5721000	-116.450098	473	1	1	'0 0 0 0 0 Z 0 0 	D	0.161401	0.161401	0.161401	0.161401	0.161401	0.000000	0.161401	0.161401	0.101425	0.002059	0.883348	0.013168	0.242103	
5722000	-117.299407	764	1	3	'0 0 0 0 Z Z Z 0 	D	0.128808	0.128808	0.128808	0.128808	0.000000	0.000000	0.000000	0.128808	0.947210	0.052776	0.000013	0.000001	0.471774	
5723000	-114.902274	748	1	1	'0 0 0 0 0 Z 0 0 	D	0.109028	0.109028	0.109028	0.109028	0.109028	0.000000	0.109028	0.109028	0.037282	0.000612	0.949050	0.013056	0.084324	
5724000	-113.563641	661	1	2	'0 0 0 0 Z Z 0 0 	D	0.148195	0.148195	0.148195	0.148195	0.000000	0.000000	0.148195	0.148195	0.957665	0.023055	0.000001	0.019279	0.251508	
5725000	-115.849551	725	1	1	'0 0 0 0 0 Z 0 0 	D	0.143599	0.143599	0.143599	0.143599	0.143599	0.000000	0.143599	0.143599	0.096398	0.001579	0.890890	0.011133	0.084821	
5726000	-118.220543	131	1	1	'0 0 0 0 0 Z 0 0 	D	0.157412	0.157412	0.157412	0.157412	0.157412	0.000000	0.157412	0.157412	0.113041	0.007822	0.830570	0.048568	0.153657	
5727000	-117.480988	502	1	1	'0 0 0 0 0 Z 0 0 	D	0.172524	0.172524	0.172524	0.172524	0.172524	0.000000	0.172524	0.172524	0.130557	0.002706	0.854484	0.012252	0.455564	
5728000	-118.353048	13	1	1	'0 0 0 0 0 Z 0 0 	D	0.085195	0.085195	0.085195	0.085195	0.085195	0.000000	0.085195	0.085195	0.010644	0.000012	0.988340	0.001004	0.182812	
5729000	-117.686278	443	1	3	'0 0 0 0 Z Z Z 0 	D	0.144572	0.144572	0.144572	0.144572	0.000000	0.000000	0.000000	0.144572	0.961926	0.038053	0.000020	0.000001	0.131881	
5730000	-116.233352	833	1	1	'0 0 0 0 0 Z 0 0 	D	0.150659	0.150659	0.150659	0.150659	0.150659	0.000000	0.150659	0.150659	0.116855	0.002046	0.869117	0.011983	0.170852	
5731000	-114.703969	411	1	3	'0 0 0 0 Z Z Z 0 	D	0.109145	0.109145	0.109145	0.109145	0.000000	0.000000	0.000000	0.109145	0.995482	0.004514	0.000005	0.000000	0.343629	
5732000	-116.025082	147	1	3	'0 0 0 0 Z Z Z 0 	D	0.151292	0.151292	0.151292	0.151292	0.000000	0.000000	0.000000	0.151292	0.991621	0.008373	0.000006	0.000000	0.099419	
5733000	-117.408626	908	1	1	'0 0 0 0 0 Z 0 0 	D	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.049158	0.000704	0.939757	0.010381	0.216377	
5734000	-117.978458	647	1	2	'0 0 Z 0 0 Z 0 0 	D	0.119843	0.119843	0.000000	0.119843	0.119843	0.000000	0.119843	0.119843	0.039023	0.000010	0.954811	0.006156	0.062539	
5735000	-116.997605	68	1	1	'0 0 0 0 0 Z 0 0 	D	0.182459	0.182459	0.182459	0.182459	0.182459	0.000000	0.182459	0.182459	0.132656	0.007089	0.826275	0.033980	0.241819	
5736000	-117.441408	983	1	1	'0 0 0 0 0 Z 0 0 	D	0.117306	0.117306	0.117306	0.117306	0.117306	0.000000	0.117306	0.117306	0.047935	0.000699	0.939649	0.011718	0.240283	
5737000	-115.524483	621	1	2	'0 0 0 0 Z Z 0 0 	D	0.151797	0.151797	0.151797	0.151797	0.000000	0.000000	0.151797	0.151797	0.980458	0.006361	0.000008	0.013174	0.377473	
5738000	-117.309400	837	1	1	'0 0 0 0 0 Z 0 0 	D	0.143322	0.143322	0.143322	0.143322	0.143322	0.000000	0.143322	0.143322	0.074956	0.001230	0.911459	0.012355	0.109300	
5739000	-115.274170	411	1	3	'0 0 0 0 Z Z Z 0 	D	0.101339	0.101339	0.101339	0.101339	0.000000	0.000000	0.000000	0.101339	0.996247	0.003747	0.000005	0.000000	0.110403	
5740000	-118.407208	652	1	3	'0 0 0 0 Z Z Z 0 	D	0.154507	0.154507	0.154507	0.154507	0.000000	0.000000	0.000000	0.154507	0.982195	0.017785	0.000019	0.000000	0.161945	
5741000	-115.143101	90	1	3	'0 0 0 0 Z Z Z 0 	D	0.131950	0.131950	0.131950	0.131950	0.000000	0.000000	0.000000	0.131950	0.992244	0.007749	0.000006	0.000000	0.052516	
5742000	-120.512249	552	1	3	'0 0 0 0 0 Z Z Z 	D	0.099631	0.099631	0.099631	0.099631	0.099631	0.000000	0.000000	0.000000	0.018840	0.000010	0.981150	0.000000	0.474276	
5743000	-113.257430	661	1	3	'0 0 0 0 Z Z Z 0 	D	0.146680	0.146680	0.146680	0.146680	0.000000	0.000000	0.000000	0.146680	0.975470	0.024529	0.000001	0.000000	0.415789	
5744000	-113.635202	730	1	3	'0 0 0 0 Z Z Z 0 	D	0.134879	0.134879	0.134879	0.134879	0.000000	0.000000	0.000000	0.134879	0.962734	0.037265	0.000001	0.000000	0.226514	
5745000	-115.618405	299	1	1	'0 0 0 0 0 Z 0 0 	D	0.128191	0.128191	0.128191	0.128191	0.128191	0.000000	0.128191	0.128191	0.072231	0.001687	0.908074	0.018008	0.447054	
5746000	-115.564444	411	1	3	'0 0 0 0 Z Z Z 0 	D	0.176260	0.176260	0.176260	0.176260	0.000000	0.000000	0.000000	0.176260	0.981922	0.018075	0.000003	0.000000	0.439920	
5747000	-115.953498	211	1	1	'0 0 0 0 0 Z 0 0 	D	0.142120	0.142120	0.142120	0.142120	0.142120	0.000000	0.142120	0.142120	0.081535	0.001128	0.908365	0.008972	0.092349	
5748000	-115.100730	499	1	1	'0 0 0 0 0 Z 0 0 	D	0.129194	0.129194	0.129194	0.129194	0.129194	0.000000	0.129194	0.129194	0.050586	0.000552	0.941254	0.007607	0.249165	
5749000	-116.831064	117	1	2	'0 0 0 0 Z Z 0 0 	D	0.119383	0.119383	0.119383	0.119383	0.000000	0.000000	0.119383	0.119383	0.976117	0.007766	0.000007	0.016110	0.428343	
5750000	-120.655481	187	1	2	'0 0 0 0 Z Z 0 0 	D	0.197554	0.197554	0.197554	0.197554	0.000000	0.000000	0.197554	0.197554	0.963272	0.014899	0.000010	0.021819	0.159521	
5751000	-119.452469	401	1	3	'0 0 0 0 Z Z Z 0 	D	0.139980	0.139980	0.139980	0.139980	0.000000	0.000000	0.000000	0.139980	0.982267	0.017706	0.000027	0.000000	0.091526	
5752000	-117.497519	958	1	1	'0 0 0 0 0 Z 0 0 	D	0.198921	0.198921	0.198921	0.198921	0.198921	0.000000	0.198921	0.198921	0.165112	0.013744	0.769567	0.051576	0.097580	
5753000	-116.538978	544	1	1	'0 0 0 0 0 Z 0 0 	D	0.109515	0.109515	0.109515	0.109515	0.109515	0.000000	0.109515	0.109515	0.093662	0.000590	0.900877	0.004872	0.081055	
5754000	-114.044491	336	1	1	'0 0 0 0 0 Z 0 0 	D	0.126709	0.126709	0.126709	0.126709	0.126709	0.000000	0.126709	0.126709	0.463708	0.002529	0.530979	0.002785	0.477398	
5755000	-115.621078	323	1	1	'0 0 0 0 0 Z 0 0 	D	0.162187	0.162187	0.162187	0.162187	0.162187	0.000000	0.162187	0.162187	0.115118	0.001567	0.875684	0.007631	0.208378	
5756000	-116.186183	717	1	1	'0 0 0 0 0 Z 0 0 	D	0.112260	0.112260	0.112260	0.112260	0.112260	0.000000	0.112260	0.112260	0.032548	0.000338	0.958789	0.008325	0.449897	
5757000	-116.490426	327	1	1	'0 0 0 0 0 Z 0 0 	D	0.171152	0.171152	0.171152	0.171152	0.171152	0.000000	0.171152	0.171152	0.127572	0.009184	0.814111	0.049133	0.267156	
5758000	-115.555144	454	1	1	'0 0 0 0 0 Z 0 0 	D	0.131755	0.131755	0.131755	0.131755	0.131755	0.000000	0.131755	0.131755	0.071674	0.000752	0.920112	0.007462	0.343834	
5759000	-118.347324	149	1	1	'0 0 0 0 0 Z 0 0 	D	0.199965	0.199965	0.199965	0.199965	0.199965	0.000000	0.199965	0.199965	0.191929	0.027145	0.698851	0.082075	0.160492	
5760000	-116.147663	833	1	1	'0 0 0 0 0 Z 0 0 	D	0.118804	0.118804	0.118804	0.118804	0.118804	0.000000	0.118804	0.118804	0.071159	0.000556	0.922150	0.006135	0.397227	
5761000	-118.911912	485	1	3	'0 0 0 0 Z Z Z 0 	D	0.194575	0.194575	0.194575	0.194575	0.000000	0.000000	0.000000	0.194575	0.905649	0.094342	0.000009	0.000001	0.457242	
5762000	-116.144597	358	1	1	'0 0 0 0 0 Z 0 0 	D	0.172816	0.172816	0.172816	0.172816	0.172816	0.000000	0.172816	0.172816	0.129818	0.001068	0.864531	0.004583	0.095509	
5763000	-116.263897	53	1	1	'0 0 0 0 0 Z 0 0 	D	0.156208	0.156208	0.156208	0.156208	0.156208	0.000000	0.156208	0.156208	0.116086	0.006584	0.837652	0.039678	0.186231	
5764000	-117.471979	54	1	1	'0 0 0 0 0 Z 0 0 	D	0.090788	0.090788	0.090788	0.090788	0.090788	0.000000	0.090788	0.090788	0.014027	0.000025	0.984538	0.001409	0.338483	
5765000	-115.327476	621	1	3	'0 0 0 0 Z Z Z 0 	D	0.162473	0.162473	0.162473	0.162473	0.000000	0.000000	0.000000	0.162473	0.988866	0.011128	0.000006	0.000000	0.166008	
5766000	-118.013548	858	1	1	'0 0 0 0 0 Z 0 0 	D	0.187094	0.187094	0.187094	0.187094	0.187094	0.000000	0.187094	0.187094	0.171701	0.006042	0.801843	0.020414	0.146964	
5767000	-115.016870	350	1	1	'0 0 0 0 0 Z 0 0 	D	0.129211	0.129211	0.129211	0.129211	0.129211	0.000000	0.129211	0.129211	0.052489	0.000755	0.936320	0.010435	0.287818	
5768000	-118.803610	1	1	1	'0 0 0 0 0 Z 0 0 	D	0.122049	0.122049	0.122049	0.122049	0.122049	0.000000	0.122049	0.122049	0.074897	0.000537	0.919291	0.005275	0.194476	
5769000	-117.210170	167	1	1	'0 0 0 0 0 Z 0 0 	D	0.115027	0.115027	0.115027	0.115027	0.115027	0.000000	0.115027	0.115027	0.043762	0.001015	0.936432	0.018791	0.126918	
5770000	-116.296724	411	1	3	'0 0 0 0 Z Z Z 0 	D	0.186987	0.186987	0.186987	0.186987	0.000000	0.000000	0.000000	0.186987	0.978034	0.021964	0.000002	0.000000	0.334898	
5771000	-116.382501	314	1	3	'0 0 0 0 Z Z Z 0 	D	0.127820	0.127820	0.127820	0.127820	0.000000	0.000000	0.000000	0.127820	0.964444	0.035554	0.000002	0.000000	0.094152	
5772000	-115.742720	413	1	2	'0 0 0 0 Z Z 0 0 	D	0.132259	0.132259	0.132259	0.132259	0.000000	0.000000	0.132259	0.132259	0.969988	0.011801	0.000005	0.018206	0.403187	
5773000	-117.370706	314	1	3	'0 0 0 0 Z Z Z 0 	D	0.107536	0.107536	0.107536	0.107536	0.000000	0.000000	0.000000	0.107536	0.974902	0.025096	0.000002	0.000000	0.176998	
5774000	-120.301093	361	1	0	'0 0 0 0 0 0 0 0 	I	0.110160	0.110160	0.110160	0.110160	0.110160	0.110160	0.110160	0.110160	0.027239	0.000537	0.953423	0.018802	0.378305	
5775000	-116.343685	758	1	3	'0 0 0 0 Z Z Z 0 	D	0.170595	0.170595	0.170595	0.170595	0.000000	0.000000	0.000000	0.170595	0.979433	0.020566	0.000002	0.000000	0.409094	
5776000	-115.917776	179	1	1	'0 0 0 0 0 Z 0 0 	D	0.121555	0.121555	0.121555	0.121555	0.121555	0.000000	0.121555	0.121555	0.029685	0.000029	0.969639	0.000647	0.273630	
5777000	-116.526142	834	1	1	'0 0 0 0 0 Z 0 0 	D	0.119448	0.119448	0.119448	0.119448	0.119448	0.000000	0.119448	0.119448	0.054489	0.001635	0.919938	0.023938	0.235869	
5778000	-116.661688	972	1	1	'0 0 0 0 0 Z 0 0 	D	0.115634	0.115634	0.115634	0.115634	0.115634	0.000000	0.115634	0.115634	0.039747	0.000411	0.952070	0.007772	0.108822	
5779000	-119.835969	558	1	2	'0 0 Z 0 0 Z 0 0 	D	0.119235	0.119235	0.000000	0.119235	0.119235	0.000000	0.119235	0.119235	0.034947	0.000065	0.951876	0.013111	0.328424	
5780000	-117.123540	144	1	1	'0 0 0 0 0 Z 0 0 	D	0.179073	0.179073	0.179073	0.179073	0.179073	0.000000	0.179073	0.179073	0.117528	0.001479	0.873974	0.007020	0.151490	
5781000	-115.499214	868	1	1	'0 0 0 0 0 Z 0 0 	D	0.123362	0.123362	0.123362	0.123362	0.123362	0.000000	0.123362	0.123362	0.059501	0.001657	0.916991	0.021851	0.115002	
5782000	-116.598526	633	1	1	'0 0 0 0 0 Z 0 0 	D	0.123010	0.123010	0.123010	0.123010	0.123010	0.000000	0.123010	0.123010	0.063691	0.002249	0.906294	0.027766	0.284403	
5783000	-113.701084	336	1	1	'0 0 0 0 0 Z 0 0 	D	0.174646	0.174646	0.174646	0.174646	0.174646	0.000000	0.174646	0.174646	0.462235	0.006368	0.524353	0.007043	0.163337	
5784000	-115.539585	660	1	1	'0 0 0 0 0 Z 0 0 	D	0.100406	0.100406	0.100406	0.100406	0.100406	0.000000	0.100406	0.100406	0.356641	0.006280	0.626913	0.010166	0.195942	
5785000	-116.754848	356	1	1	'0 0 0 0 0 Z 0 0 	D	0.134827	0.134827	0.134827	0.134827	0.134827	0.000000	0.134827	0.134827	0.083667	0.000343	0.913207	0.002782	0.404596	
5786000	-115.795029	587	1	2	'0 0 0 0 Z Z 0 0 	D	0.157105	0.157105	0.157105	0.157105	0.000000	0.000000	0.157105	0.157105	0.981596	0.006117	0.000014	0.012272	0.446951	
5787000	-118.878859	808	1	0	'0 0 0 0 0 0 0 0 	I	0.077158	0.077158	0.077158	0.077158	0.077158	0.077158	0.077158	0.077158	0.025185	0.000527	0.954310	0.019977	0.188253	
5788000	-118.308510	13	1	2	'0 0 0 0 Z Z 0 0 	D	0.137258	0.137258	0.137258	0.137258	0.000000	0.000000	0.137258	0.137258	0.986362	0.003984	0.000039	0.009615	0.057004	
5789000	-117.873972	888	1	2	'0 0 0 0 Z Z 0 0 	D	0.175031	0.175031	0.175031	0.175031	0.000000	0.000000	0.175031	0.175031	0.969268	0.011581	0.000004	0.019148	0.419308	
5790000	-116.165781	960	1	1	'0 0 0 0 0 Z 0 0 	D	0.118876	0.118876	0.118876	0.118876	0.118876	0.000000	0.118876	0.118876	0.086312	0.000423	0.909561	0.003704	0.437184	
5791000	-115.353012	878	1	1	'0 0 0 0 0 Z 0 0 	D	0.134911	0.134911	0.134911	0.134911	0.134911	0.000000	0.134911	0.134911	0.092430	0.005449	0.858689	0.043432	0.051207	
5792000	-116.945234	323	1	1	'0 0 0 0 0 Z 0 0 	D	0.087710	0.087710	0.087710	0.087710	0.087710	0.000000	0.087710	0.087710	0.020951	0.000017	0.978429	0.000604	0.151283	
5793000	-119.253780	368	1	0	'0 0 0 0 0 0 0 0 	I	0.083154	0.083154	0.083154	0.083154	0.083154	0.083154	0.083154	0.083154	0.009593	0.000082	0.981898	0.008427	0.368029	
5794000	-119.506784	960	1	3	'0 0 0 0 0 Z Z Z 	D	0.180835	0.180835	0.180835	0.180835	0.180835	0.000000	0.000000	0.000000	0.116394	0.000471	0.883136	0.000000	0.465072	
5795000	-117.213411	569	1	1	'0 0 0 0 0 Z 0 0 	D	0.123131	0.123131	0.123131	0.123131	0.123131	0.000000	0.123131	0.123131	0.086432	0.003674	0.878049	0.031846	0.163259	
5796000	-115.417923	346	1	1	'0 0 0 0 0 Z 0 0 	D	0.118824	0.118824	0.118824	0.118824	0.118824	0.000000	0.118824	0.118824	0.118106	0.000539	0.877852	0.003503	0.178198	
5797000	-114.511771	333	1	2	'0 0 0 0 Z Z 0 0 	D	0.130424	0.130424	0.130424	0.130424	0.000000	0.000000	0.130424	0.130424	0.969704	0.013955	0.000004	0.016337	0.103928	
5798000	-116.409030	292	1	1	'0 0 0 0 0 Z 0 0 	D	0.162763	0.162763	0.162763	0.162763	0.162763	0.000000	0.162763	0.162763	0.144335	0.018126	0.757875	0.079665	0.463820	
5799000	-117.577113	990	1	2	'0 0 Z 0 0 Z 0 0 	D	0.116028	0.116028	0.000000	0.116028	0.116028	0.000000	0.116028	0.116028	0.033682	0.000084	0.951435	0.014799	0.396005	
5800000	-116.089602	701	1	1	'0 0 0 0 0 Z 0 0 	D	0.166455	0.166455	0.166455	0.166455	0.166455	0.000000	0.166455	0.166455	0.123835	0.001235	0.868926	0.006004	0.253056	
5801000	-114.625328	333	1	1	'0 0 0 0 0 Z 0 0 	D	0.127336	0.127336	0.127336	0.127336	0.127336	0.000000	0.127336	0.127336	0.203527	0.003096	0.783195	0.010182	0.128451	
5802000	-115.603161	768	1	1	'0 0 0 0 0 Z 0 0 	D	0.136107	0.136107	0.136107	0.136107	0.136107	0.000000	0.136107	0.136107	0.078964	0.002916	0.889727	0.028393	0.194125	
5803000	-116.227253	470	1	1	'0 0 0 0 0 Z 0 0 	D	0.098108	0.098108	0.098108	0.098108	0.098108	0.000000	0.098108	0.098108	0.021069	0.000012	0.978532	0.000388	0.429220	
5804000	-117.554510	740	1	3	'0 0 0 0 0 Z Z Z 	D	0.153692	0.153692	0.153692	0.153692	0.153692	0.000000	0.000000	0.000000	0.079766	0.000292	0.919942	0.000000	0.268635	
5805000	-116.363490	693	1	1	'0 0 0 0 0 Z 0 0 	D	0.140113	0.140113	0.140113	0.140113	0.140113	0.000000	0.140113	0.140113	0.068305	0.000863	0.921565	0.009267	0.408537	
5806000	-115.696201	871	1	1	'0 0 0 0 0 Z 0 0 	D	0.122018	0.122018	0.122018	0.122018	0.122018	0.000000	0.122018	0.122018	0.045044	0.000334	0.949423	0.005198	0.377479	
5807000	-115.749623	215	1	1	'0 0 0 0 0 Z 0 0 	D	0.146628	0.146628	0.146628	0.146628	0.146628	0.000000	0.146628	0.146628	0.089411	0.004970	0.864034	0.041584	0.065332	
5808000	-118.936318	748	1	1	'0 0 Z 0 0 0 0 0 	D	0.095396	0.095396	0.000000	0.095396	0.095396	0.095396	0.095396	0.095396	0.013926	0.000044	0.973582	0.012448	0.488686	
5809000	-115.226611	367	1	1	'0 0 0 0 0 Z 0 0 	D	0.138111	0.138111	0.138111	0.138111	0.138111	0.000000	0.138111	0.138111	0.074812	0.000526	0.920004	0.004658	0.181935	
5810000	-117.739542	433	1	3	'0 0 0 0 Z Z Z 0 	D	0.167033	0.167033	0.167033	0.167033	0.000000	0.000000	0.000000	0.167033	0.981229	0.018757	0.000013	0.000000	0.401011	
5811000	-113.680801	475	2	2	'0 0 1 1 Z Z 0 1 	D	0.115319	0.115319	0.404852	0.404852	0.000000	0.000000	0.115319	0.404852	0.259070	0.335691	0.000006	0.405233	0.315656	
5812000	-118.891297	111	2	3	'0 0 1 1 Z Z 1 Z 	D	0.174511	0.174511	0.505236	0.505236	0.000000	0.000000	0.505236	0.000000	0.896251	0.096850	0.000015	0.006884	0.341913	
5813000	-119.123720	976	1	2	'0 0 0 0 0 Z 0 Z 	D	0.145537	0.145537	0.145537	0.145537	0.145537	0.000000	0.145537	0.000000	0.058599	0.000557	0.940841	0.000002	0.346909	
5814000	-114.705729	333	1	1	'0 0 0 0 0 Z 0 0 	D	0.137458	0.137458	0.137458	0.137458	0.137458	0.000000	0.137458	0.137458	0.209094	0.003934	0.774645	0.012326	0.083576	
5815000	-118.243053	920	2	3	'0 0 1 1 Z Z 0 Z 	D	0.182875	0.182875	0.471090	0.471090	0.000000	0.000000	0.182875	0.000000	0.888502	0.109102	0.000019	0.002377	0.297906	
5816000	-116.111753	254	1	3	'0 0 0 0 Z Z Z 0 	D	0.115168	0.115168	0.115168	0.115168	0.000000	0.000000	0.000000	0.115168	0.985687	0.014311	0.000002	0.000000	0.380078	
5817000	-116.322360	826	1	1	'0 0 0 0 0 Z 0 0 	D	0.131595	0.131595	0.131595	0.131595	0.131595	0.000000	0.131595	0.131595	0.094967	0.002020	0.886634	0.016379	0.446238	
5818000	-117.649616	423	1	1	'0 0 0 0 0 Z 0 0 	D	0.142301	0.142301	0.142301	0.142301	0.142301	0.000000	0.142301	0.142301	0.065127	0.000799	0.926315	0.007760	0.094508	
5819000	-116.056728	586	1	1	'0 0 0 0 0 Z 0 0 	D	0.117096	0.117096	0.117096	0.117096	0.117096	0.000000	0.117096	0.117096	0.033822	0.000127	0.963444	0.002607	0.442878	
5820000	-114.524336	256	1	3	'0 0 0 0 Z Z Z 0 	D	0.116671	0.116671	0.116671	0.116671	0.000000	0.000000	0.000000	0.116671	0.973827	0.026172	0.000002	0.000000	0.104085	
5821000	-114.073179	411	1	3	'0 0 0 0 Z Z Z 0 	D	0.127521	0.127521	0.127521	0.127521	0.000000	0.000000	0.000000	0.127521	0.993180	0.006816	0.000004	0.000000	0.412697	
5822000	-113.694556	336	1	1	'0 0 0 0 0 Z 0 0 	D	0.137713	0.137713	0.137713	0.137713	0.137713	0.000000	0.137713	0.137713	0.467081	0.003239	0.526165	0.003515	0.194618	
5823000	-113.484848	661	1	1	'0 0 0 0 0 Z 0 0 	D	0.119410	0.119410	0.119410	0.119410	0.119410	0.000000	0.119410	0.119410	0.328131	0.005241	0.656868	0.009761	0.206409	
