Default schedule
Rate	62.50
Rev Jump	12.50
Prior Change	12.50
Tree Move	12.50
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Prior Change Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
627	0.339713	114	0.000000	135	0.696296	124	0.548387	1.879008	627	0.339713	0.375000	0.358380	
603	0.341625	128	0.031250	147	0.619048	122	0.549180	1.879008	603	0.341625	0.368000	0.358413	
630	0.330159	129	0.046512	137	0.635036	104	0.403846	1.879008	630	0.330159	0.343000	0.358361	
616	0.331169	118	0.016949	144	0.631944	122	0.598361	1.879008	616	0.331169	0.370000	0.358400	
626	0.349840	117	0.051282	112	0.598214	145	0.648276	1.879008	626	0.349840	0.386000	0.358494	
639	0.358372	112	0.000000	124	0.661290	125	0.576000	1.879008	639	0.358372	0.383000	0.358576	
618	0.279935	93	0.043011	134	0.664179	155	0.522581	1.879008	618	0.279935	0.347000	0.358538	
582	0.187285	89	0.033708	159	0.723270	170	0.605882	1.879008	582	0.187285	0.330000	0.358442	
613	0.247961	104	0.028846	153	0.705882	130	0.584615	1.585782	613	0.247961	0.339000	0.358377	
616	0.277597	128	0.046875	130	0.776923	126	0.515873	1.585782	616	0.277597	0.343000	0.358325	
636	0.378931	114	0.157895	126	0.833333	124	0.629032	1.585782	636	0.378931	0.442000	0.358603	
632	0.387658	111	0.090090	130	0.815385	127	0.661417	1.585782	632	0.387658	0.445000	0.358890	
640	0.312500	117	0.085470	121	0.801653	122	0.500000	1.585782	640	0.312500	0.368000	0.358920	
624	0.309295	123	0.113821	127	0.740157	126	0.420635	1.585782	624	0.309295	0.354000	0.358903	
652	0.360429	93	0.118280	129	0.883721	126	0.722222	1.585782	652	0.360429	0.451000	0.359205	
630	0.306349	82	0.109756	154	0.694805	134	0.589552	1.585782	630	0.306349	0.388000	0.359299	
623	0.237560	64	0.000000	160	0.718750	153	0.562092	1.585782	623	0.237560	0.349000	0.359266	
640	0.392188	118	0.042373	120	0.833333	122	0.500000	1.585782	640	0.392188	0.417000	0.359453	
