Default schedule
Rate	62.50
Rev Jump	12.50
Prior Change	12.50
Tree Move	12.50
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Prior Change Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
622	0.271704	125	0.040000	129	0.751938	124	0.653226	2.112851	622	0.271704	0.352000	0.370123	
632	0.272152	110	0.136364	144	0.812500	114	0.456140	2.112851	632	0.272152	0.356000	0.370076	
616	0.282468	129	0.139535	108	0.768519	147	0.591837	2.112851	616	0.282468	0.362000	0.370049	
606	0.315182	115	0.069565	144	0.812500	135	0.540741	2.112851	606	0.315182	0.389000	0.370112	
603	0.266998	117	0.085470	129	0.821705	151	0.668874	2.112851	603	0.266998	0.378000	0.370138	
632	0.253165	129	0.062016	125	0.824000	114	0.438596	2.112851	632	0.253165	0.321000	0.369976	
639	0.220657	113	0.000000	107	0.822430	141	0.560284	2.112851	639	0.220657	0.308000	0.369772	
636	0.212264	110	0.000000	116	0.818966	138	0.536232	2.112851	636	0.212264	0.304000	0.369556	
640	0.210938	92	0.000000	132	0.856061	136	0.514706	2.112851	640	0.210938	0.318000	0.369388	
594	0.279461	148	0.094595	134	0.761194	124	0.637097	2.112851	594	0.279461	0.361000	0.369360	
640	0.293750	112	0.089286	111	0.846847	137	0.613139	2.112851	640	0.293750	0.376000	0.369382	
660	0.277273	113	0.053097	103	0.834951	124	0.604839	2.112851	660	0.277273	0.350000	0.369319	
655	0.224427	124	0.048387	101	0.772277	120	0.533333	2.112851	655	0.224427	0.295000	0.369079	
671	0.286140	96	0.041667	106	0.773585	127	0.590551	2.112851	671	0.286140	0.353000	0.369028	
645	0.241860	109	0.091743	113	0.831858	133	0.526316	2.112851	645	0.241860	0.330000	0.368903	
642	0.272586	110	0.072727	122	0.827869	126	0.650794	2.112851	642	0.272586	0.366000	0.368893	
634	0.298107	101	0.079208	129	0.790698	136	0.683824	2.112851	634	0.298107	0.392000	0.368967	
