Options:
Model:                           Discrete: Dependent
Tree File Name:                  an.treeS_hh_new.nex
Data File Name:                  hh_pol.bin2.txt
Log File Name:                   DEP_pol2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3996754486
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10100000
Burn in:                         100000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   DEP_pol2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,0.50) 
Tree Information
     Trees:                      1000
     Taxa:                       120
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
1486000	-132.895501	382	1	1	'0 0 0 0 0 Z 0 0 	D	0.218015	0.218015	0.218015	0.218015	0.218015	0.000000	0.218015	0.218015	0.221582	0.176742	0.188462	0.413215	0.328170	
1487000	-133.103491	449	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.239960	0.239960	0.239960	0.000000	0.000000	0.239960	0.239960	0.000000	0.482273	0.000000	0.517727	0.485616	
1488000	-130.979356	470	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.205665	0.205665	0.205665	0.000000	0.000000	0.205665	0.205665	0.000000	0.255336	0.000000	0.744664	0.156455	
1489000	-133.129598	19	1	2	'0 0 0 0 Z Z 0 0 	D	0.179547	0.179547	0.179547	0.179547	0.000000	0.000000	0.179547	0.179547	0.447880	0.132298	0.000000	0.419822	0.118410	
1490000	-134.506237	455	1	1	'0 0 0 0 0 Z 0 0 	D	0.155076	0.155076	0.155076	0.155076	0.155076	0.000000	0.155076	0.155076	0.177413	0.075402	0.276301	0.470884	0.312633	
1491000	-130.965861	470	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.208254	0.208254	0.208254	0.000000	0.000000	0.208254	0.208254	0.000000	0.263055	0.000000	0.736945	0.227753	
1492000	-132.943411	774	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.226963	0.226963	0.226963	0.000000	0.000000	0.226963	0.226963	0.000000	0.352913	0.000000	0.647087	0.344259	
1493000	-133.442067	554	1	0	'0 0 0 0 0 0 0 0 	I	0.172233	0.172233	0.172233	0.172233	0.172233	0.172233	0.172233	0.172233	0.152962	0.014915	0.758191	0.073932	0.294365	
1494000	-132.056478	727	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.233754	0.233754	0.233754	0.000000	0.000000	0.233754	0.233754	0.000000	0.359853	0.000000	0.640147	0.443000	
1495000	-133.027699	346	1	1	'0 0 0 0 0 Z 0 0 	D	0.209644	0.209644	0.209644	0.209644	0.209644	0.000000	0.209644	0.209644	0.221412	0.162195	0.209258	0.407135	0.247728	
1496000	-132.797265	253	1	1	'0 0 0 0 0 Z 0 0 	D	0.184696	0.184696	0.184696	0.184696	0.184696	0.000000	0.184696	0.184696	0.225180	0.092814	0.290188	0.391818	0.130132	
1497000	-133.239913	902	1	0	'0 0 0 0 0 0 0 0 	I	0.139745	0.139745	0.139745	0.139745	0.139745	0.139745	0.139745	0.139745	0.089933	0.008421	0.824444	0.077202	0.348683	
1498000	-133.232978	101	1	0	'0 0 0 0 0 0 0 0 	I	0.124874	0.124874	0.124874	0.124874	0.124874	0.124874	0.124874	0.124874	0.053574	0.002428	0.903077	0.040922	0.046420	
1499000	-132.007650	242	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.227584	0.227584	0.227584	0.000000	0.000000	0.227584	0.227584	0.000000	0.357403	0.000000	0.642597	0.459574	
1500000	-133.506084	215	1	1	'0 0 0 0 0 Z 0 0 	D	0.214632	0.214632	0.214632	0.214632	0.214632	0.000000	0.214632	0.214632	0.252595	0.156323	0.239833	0.351249	0.345142	
1501000	-134.967759	249	1	1	'0 0 0 0 Z 0 0 0 	D	0.202970	0.202970	0.202970	0.202970	0.000000	0.202970	0.202970	0.202970	0.732960	0.131308	0.065246	0.070487	0.288894	
1502000	-136.231332	820	1	2	'0 0 0 0 Z Z 0 0 	D	0.280968	0.280968	0.280968	0.280968	0.000000	0.000000	0.280968	0.280968	0.300645	0.318968	0.000000	0.380387	0.209588	
1503000	-134.181341	28	1	0	'0 0 0 0 0 0 0 0 	I	0.126157	0.126157	0.126157	0.126157	0.126157	0.126157	0.126157	0.126157	0.048446	0.002503	0.902420	0.046630	0.396571	
1504000	-133.823031	212	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.180670	0.180670	0.180670	0.000000	0.000000	0.180670	0.180670	0.000000	0.208396	0.000000	0.791604	0.308460	
1505000	-133.760788	220	1	0	'0 0 0 0 0 0 0 0 	I	0.152511	0.152511	0.152511	0.152511	0.152511	0.152511	0.152511	0.152511	0.082476	0.006482	0.844654	0.066388	0.439014	
1506000	-133.946079	291	1	1	'0 0 0 0 Z 0 0 0 	D	0.168821	0.168821	0.168821	0.168821	0.000000	0.168821	0.168821	0.168821	0.855805	0.029690	0.064137	0.050369	0.125479	
1507000	-133.093485	735	1	0	'0 0 0 0 0 0 0 0 	I	0.119147	0.119147	0.119147	0.119147	0.119147	0.119147	0.119147	0.119147	0.024961	0.000473	0.956432	0.018134	0.031174	
1508000	-135.120801	601	1	1	'0 0 0 0 0 Z 0 0 	D	0.274685	0.274685	0.274685	0.274685	0.274685	0.000000	0.274685	0.274685	0.246173	0.265349	0.174762	0.313715	0.406432	
1509000	-133.748576	412	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.240565	0.240565	0.240565	0.000000	0.000000	0.240565	0.240565	0.000000	0.370048	0.000000	0.629952	0.155139	
1510000	-133.262577	621	1	0	'0 0 0 0 0 0 0 0 	I	0.146298	0.146298	0.146298	0.146298	0.146298	0.146298	0.146298	0.146298	0.083305	0.003069	0.881164	0.032462	0.159180	
1511000	-137.401389	489	1	4	'0 0 0 0 Z Z Z Z 	D	0.172924	0.172924	0.172924	0.172924	0.000000	0.000000	0.000000	0.000000	0.994777	0.005223	0.000000	0.000000	0.154831	
1512000	-133.968573	834	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.280454	0.280454	0.280454	0.000000	0.000000	0.280454	0.280454	0.000000	0.454288	0.000000	0.545712	0.336914	
1513000	-132.293289	278	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.218395	0.218395	0.218395	0.000000	0.000000	0.218395	0.218395	0.000000	0.324286	0.000000	0.675714	0.288146	
1514000	-135.547570	252	1	3	'0 Z 0 0 Z Z 0 0 	D	0.482296	0.000000	0.482296	0.482296	0.000000	0.000000	0.482296	0.482296	0.014362	0.185649	0.000000	0.799989	0.184486	
1515000	-136.426596	995	1	4	'Z Z 0 0 Z Z 0 0 	D	0.000000	0.000000	0.224219	0.224219	0.000000	0.000000	0.224219	0.224219	0.000000	0.008139	0.000000	0.991861	0.378810	
1516000	-134.655548	666	1	0	'0 0 0 0 0 0 0 0 	I	0.195355	0.195355	0.195355	0.195355	0.195355	0.195355	0.195355	0.195355	0.241373	0.062692	0.552448	0.143488	0.429728	
1517000	-133.639853	455	1	2	'0 0 0 0 Z Z 0 0 	D	0.191613	0.191613	0.191613	0.191613	0.000000	0.000000	0.191613	0.191613	0.374140	0.195627	0.000000	0.430233	0.187068	
1518000	-132.478421	22	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.236535	0.236535	0.236535	0.000000	0.000000	0.236535	0.236535	0.000000	0.361082	0.000000	0.638918	0.439784	
1519000	-133.592702	231	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.208845	0.208845	0.208845	0.000000	0.000000	0.208845	0.208845	0.000000	0.310052	0.000000	0.689948	0.239421	
1520000	-133.613982	943	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.202121	0.202121	0.202121	0.000000	0.000000	0.202121	0.202121	0.000000	0.287214	0.000000	0.712786	0.374146	
1521000	-133.304442	865	1	2	'0 0 0 0 Z Z 0 0 	D	0.223187	0.223187	0.223187	0.223187	0.000000	0.000000	0.223187	0.223187	0.343571	0.224085	0.000000	0.432345	0.071028	
1522000	-133.402196	768	1	3	'0 0 0 0 Z Z Z 0 	D	0.156890	0.156890	0.156890	0.156890	0.000000	0.000000	0.000000	0.156890	0.844589	0.155409	0.000000	0.000001	0.442728	
1523000	-132.356647	727	1	3	'0 0 0 0 Z Z Z 0 	D	0.171612	0.171612	0.171612	0.171612	0.000000	0.000000	0.000000	0.171612	0.713576	0.286423	0.000000	0.000002	0.163194	
1524000	-134.024985	28	1	0	'0 0 0 0 0 0 0 0 	I	0.155031	0.155031	0.155031	0.155031	0.155031	0.155031	0.155031	0.155031	0.099276	0.008602	0.820989	0.071133	0.102596	
1525000	-132.664953	470	1	1	'0 0 0 0 0 Z 0 0 	D	0.251948	0.251948	0.251948	0.251948	0.251948	0.000000	0.251948	0.251948	0.246677	0.216798	0.167313	0.369213	0.395168	
1526000	-132.409640	947	1	0	'0 0 0 0 0 0 0 0 	I	0.133302	0.133302	0.133302	0.133302	0.133302	0.133302	0.133302	0.133302	0.088908	0.003710	0.871034	0.036348	0.210791	
1527000	-132.820596	688	1	1	'0 0 0 0 Z 0 0 0 	D	0.181607	0.181607	0.181607	0.181607	0.000000	0.181607	0.181607	0.181607	0.655864	0.172960	0.082014	0.089161	0.364653	
1528000	-133.307771	27	1	2	'0 0 0 0 Z 0 Z 0 	I	0.169066	0.169066	0.169066	0.169066	0.000000	0.169066	0.000000	0.169066	0.907103	0.092893	0.000004	0.000000	0.362461	
1529000	-134.666205	369	1	2	'0 0 0 0 Z 0 Z 0 	I	0.159914	0.159914	0.159914	0.159914	0.000000	0.159914	0.000000	0.159914	0.902491	0.097503	0.000005	0.000001	0.439032	
1530000	-135.683960	356	1	2	'0 0 0 0 0 Z 0 Z 	D	0.240836	0.240836	0.240836	0.240836	0.240836	0.000000	0.240836	0.000000	0.435846	0.008767	0.555341	0.000046	0.195737	
1531000	-138.502528	88	1	2	'0 0 0 0 Z Z 0 0 	D	0.328039	0.328039	0.328039	0.328039	0.000000	0.000000	0.328039	0.328039	0.283737	0.371724	0.000000	0.344539	0.488257	
1532000	-132.911395	744	1	0	'0 0 0 0 0 0 0 0 	I	0.140150	0.140150	0.140150	0.140150	0.140150	0.140150	0.140150	0.140150	0.073905	0.003202	0.884563	0.038329	0.265440	
1533000	-135.913363	978	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.193138	0.193138	0.193138	0.193138	0.193138	0.193138	0.193138	0.053389	0.146848	0.408892	0.390871	0.314582	
1534000	-134.431044	156	1	2	'0 0 0 0 Z Z 0 0 	D	0.244097	0.244097	0.244097	0.244097	0.000000	0.000000	0.244097	0.244097	0.375649	0.232200	0.000000	0.392151	0.441419	
1535000	-132.667918	433	1	0	'0 0 0 0 0 0 0 0 	I	0.119771	0.119771	0.119771	0.119771	0.119771	0.119771	0.119771	0.119771	0.018811	0.000547	0.952912	0.027730	0.306567	
1536000	-133.561954	684	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.248975	0.248975	0.248975	0.000000	0.000000	0.248975	0.248975	0.000000	0.397527	0.000000	0.602473	0.090709	
1537000	-133.581582	49	1	2	'0 0 0 0 Z Z 0 0 	D	0.222593	0.222593	0.222593	0.222593	0.000000	0.000000	0.222593	0.222593	0.352768	0.204745	0.000000	0.442487	0.368799	
1538000	-135.075461	274	1	2	'0 0 0 0 Z Z 0 0 	D	0.262279	0.262279	0.262279	0.262279	0.000000	0.000000	0.262279	0.262279	0.272207	0.334202	0.000000	0.393591	0.262568	
1539000	-134.031087	331	1	3	'0 0 0 0 Z Z Z 0 	D	0.191858	0.191858	0.191858	0.191858	0.000000	0.000000	0.000000	0.191858	0.745238	0.254761	0.000000	0.000001	0.201126	
1540000	-133.109857	684	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.233732	0.233732	0.233732	0.000000	0.000000	0.233732	0.233732	0.000000	0.363743	0.000000	0.636257	0.281236	
1541000	-134.276189	930	1	3	'0 0 0 0 Z Z Z 0 	D	0.194827	0.194827	0.194827	0.194827	0.000000	0.000000	0.000000	0.194827	0.614737	0.385262	0.000000	0.000001	0.403164	
1542000	-135.347541	307	1	3	'0 0 0 0 Z Z Z 0 	D	0.181656	0.181656	0.181656	0.181656	0.000000	0.000000	0.000000	0.181656	0.667472	0.332527	0.000000	0.000001	0.369316	
1543000	-134.715816	816	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.190917	0.190917	0.190917	0.000000	0.000000	0.190917	0.190917	0.000000	0.291296	0.000000	0.708704	0.296904	
1544000	-135.282112	528	1	3	'0 Z 0 0 Z Z 0 0 	D	0.278722	0.000000	0.278722	0.278722	0.000000	0.000000	0.278722	0.278722	0.000404	0.045375	0.000000	0.954222	0.202754	
1545000	-133.246637	614	1	1	'0 0 0 0 0 Z 0 0 	D	0.163666	0.163666	0.163666	0.163666	0.163666	0.000000	0.163666	0.163666	0.205986	0.066324	0.228866	0.498824	0.323008	
1546000	-132.290356	707	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.222675	0.222675	0.222675	0.000000	0.000000	0.222675	0.222675	0.000000	0.353808	0.000000	0.646192	0.089791	
1547000	-137.767230	278	1	2	'0 0 0 0 0 Z 0 Z 	D	0.317688	0.317688	0.317688	0.317688	0.317688	0.000000	0.317688	0.000000	0.433743	0.031724	0.533675	0.000858	0.331352	
1548000	-133.285034	462	2	2	'0 1 0 0 Z Z 1 0 	D	0.180675	0.189877	0.180675	0.180675	0.000000	0.000000	0.189877	0.180675	0.332008	0.235082	0.000000	0.432910	0.119226	
1549000	-134.716688	250	1	2	'0 0 0 0 Z Z 0 0 	D	0.242227	0.242227	0.242227	0.242227	0.000000	0.000000	0.242227	0.242227	0.325394	0.266348	0.000000	0.408258	0.241314	
1550000	-132.923277	696	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.219200	0.219200	0.219200	0.000000	0.000000	0.219200	0.219200	0.000000	0.332949	0.000000	0.667051	0.134816	
1551000	-134.151690	850	1	2	'0 0 0 0 Z Z 0 0 	D	0.156167	0.156167	0.156167	0.156167	0.000000	0.000000	0.156167	0.156167	0.464315	0.109248	0.000000	0.426437	0.186714	
1552000	-136.614683	331	1	3	'0 Z 0 0 Z Z 0 0 	D	0.530785	0.000000	0.530785	0.530785	0.000000	0.000000	0.530785	0.530785	0.040740	0.232563	0.000000	0.726697	0.234259	
1553000	-134.523007	42	1	2	'Z 0 0 0 0 Z 0 0 	I	0.000000	0.212111	0.212111	0.212111	0.212111	0.000000	0.212111	0.212111	0.000000	0.306837	0.000000	0.693163	0.390416	
1554000	-132.941635	756	1	2	'Z 0 0 0 0 Z 0 0 	I	0.000000	0.182336	0.182336	0.182336	0.182336	0.000000	0.182336	0.182336	0.000000	0.178332	0.000000	0.821668	0.449776	
1555000	-135.426992	946	1	3	'0 0 0 0 Z Z Z 0 	D	0.214566	0.214566	0.214566	0.214566	0.000000	0.000000	0.000000	0.214566	0.486690	0.513309	0.000000	0.000001	0.369607	
1556000	-136.081416	966	1	3	'0 Z 0 0 Z Z 0 0 	D	0.378853	0.000000	0.378853	0.378853	0.000000	0.000000	0.378853	0.378853	0.034066	0.211511	0.000000	0.754423	0.192214	
1557000	-135.990898	948	1	1	'0 0 0 0 0 Z 0 0 	D	0.285346	0.285346	0.285346	0.285346	0.285346	0.000000	0.285346	0.285346	0.244307	0.275557	0.151541	0.328595	0.214856	
1558000	-135.182096	684	1	2	'0 0 0 0 Z 0 Z 0 	I	0.186335	0.186335	0.186335	0.186335	0.000000	0.186335	0.000000	0.186335	0.905512	0.094485	0.000003	0.000000	0.452625	
1559000	-136.941422	693	1	2	'Z 0 0 0 0 Z 0 0 	I	0.000000	0.158756	0.158756	0.158756	0.158756	0.000000	0.158756	0.158756	0.000000	0.098367	0.000000	0.901633	0.368791	
1560000	-132.615380	166	1	1	'0 0 0 0 0 Z 0 0 	D	0.196260	0.196260	0.196260	0.196260	0.196260	0.000000	0.196260	0.196260	0.221418	0.136586	0.210010	0.431986	0.159937	
1561000	-133.442219	104	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.215503	0.215503	0.215503	0.000000	0.000000	0.215503	0.215503	0.000000	0.330454	0.000000	0.669546	0.431204	
1562000	-132.516081	863	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.221178	0.221178	0.221178	0.000000	0.000000	0.221178	0.221178	0.000000	0.349557	0.000000	0.650443	0.349531	
1563000	-132.105223	978	1	1	'0 0 0 0 0 Z 0 0 	D	0.163398	0.163398	0.163398	0.163398	0.163398	0.000000	0.163398	0.163398	0.197020	0.082238	0.309893	0.410848	0.190558	
1564000	-133.738345	666	1	1	'0 0 0 0 0 Z 0 0 	D	0.235425	0.235425	0.235425	0.235425	0.235425	0.000000	0.235425	0.235425	0.238049	0.217445	0.216129	0.328377	0.473045	
1565000	-131.791040	938	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.224744	0.224744	0.224744	0.000000	0.000000	0.224744	0.224744	0.000000	0.336530	0.000000	0.663470	0.164349	
1566000	-135.522056	256	1	4	'Z 0 0 0 Z Z Z 0 	I	0.000000	0.177918	0.177918	0.177918	0.000000	0.000000	0.000000	0.177918	0.000000	0.999999	0.000000	0.000001	0.198608	
1567000	-134.077338	657	1	4	'Z 0 0 0 Z Z Z 0 	I	0.000000	0.217239	0.217239	0.217239	0.000000	0.000000	0.000000	0.217239	0.000000	0.999998	0.000000	0.000002	0.143696	
1568000	-139.366020	655	1	4	'0 0 0 0 Z Z Z Z 	D	0.149213	0.149213	0.149213	0.149213	0.000000	0.000000	0.000000	0.000000	0.989805	0.010195	0.000000	0.000000	0.207803	
1569000	-133.371851	638	1	3	'0 0 0 0 Z Z Z 0 	D	0.200278	0.200278	0.200278	0.200278	0.000000	0.000000	0.000000	0.200278	0.502468	0.497531	0.000000	0.000001	0.142659	
1570000	-133.724265	605	1	1	'0 0 0 0 0 Z 0 0 	D	0.198449	0.198449	0.198449	0.198449	0.198449	0.000000	0.198449	0.198449	0.258763	0.177885	0.233965	0.329386	0.280601	
1571000	-133.568491	48	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.201967	0.201967	0.201967	0.000000	0.000000	0.201967	0.201967	0.000000	0.285685	0.000000	0.714315	0.192186	
1572000	-133.638069	341	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.201182	0.201182	0.201182	0.000000	0.000000	0.201182	0.201182	0.000000	0.308264	0.000000	0.691736	0.403128	
1573000	-137.919129	69	1	1	'0 0 0 0 0 0 0 Z 	D	0.195510	0.195510	0.195510	0.195510	0.195510	0.195510	0.195510	0.000000	0.331043	0.002923	0.666026	0.000008	0.345873	
1574000	-134.770328	172	1	3	'0 0 0 0 Z Z Z 0 	D	0.196447	0.196447	0.196447	0.196447	0.000000	0.000000	0.000000	0.196447	0.419691	0.580309	0.000000	0.000001	0.454253	
1575000	-135.143462	59	1	1	'0 0 0 0 0 0 Z 0 	D	0.128672	0.128672	0.128672	0.128672	0.128672	0.128672	0.000000	0.128672	0.163917	0.014883	0.759216	0.061984	0.322584	
1576000	-133.292325	91	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.255292	0.255292	0.255292	0.000000	0.000000	0.255292	0.255292	0.000000	0.420091	0.000000	0.579909	0.392322	
1577000	-138.784406	578	1	2	'0 0 0 0 0 0 Z Z 	D	0.105877	0.105877	0.105877	0.105877	0.105877	0.105877	0.000000	0.000000	0.068896	0.000138	0.930966	0.000000	0.078928	
1578000	-138.825012	685	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.196970	0.196970	0.196970	0.196970	0.196970	0.196970	0.196970	0.048951	0.128276	0.414795	0.407978	0.284737	
1579000	-134.772833	48	1	3	'0 0 0 0 Z Z Z 0 	D	0.198363	0.198363	0.198363	0.198363	0.000000	0.000000	0.000000	0.198363	0.601188	0.398810	0.000000	0.000001	0.100802	
1580000	-132.370179	727	1	3	'0 0 0 0 Z Z Z 0 	D	0.170799	0.170799	0.170799	0.170799	0.000000	0.000000	0.000000	0.170799	0.716229	0.283770	0.000000	0.000002	0.277174	
1581000	-134.363729	978	2	2	'0 0 0 1 Z Z 0 0 	D	0.239384	0.239384	0.239384	0.090411	0.000000	0.000000	0.239384	0.239384	0.104912	0.088569	0.000000	0.806519	0.179471	
1582000	-132.842437	459	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.219121	0.219121	0.219121	0.000000	0.000000	0.219121	0.219121	0.000000	0.350102	0.000000	0.649898	0.046728	
1583000	-133.258546	771	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.248802	0.248802	0.248802	0.000000	0.000000	0.248802	0.248802	0.000000	0.397755	0.000000	0.602245	0.333087	
1584000	-133.648195	100	1	1	'0 0 0 0 0 Z 0 0 	D	0.195753	0.195753	0.195753	0.195753	0.195753	0.000000	0.195753	0.195753	0.212836	0.117236	0.224345	0.445583	0.282235	
1585000	-133.823804	21	1	1	'0 0 0 0 0 Z 0 0 	D	0.192414	0.192414	0.192414	0.192414	0.192414	0.000000	0.192414	0.192414	0.210988	0.164185	0.241358	0.383469	0.362164	
1586000	-132.473582	484	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.209719	0.209719	0.209719	0.000000	0.000000	0.209719	0.209719	0.000000	0.308152	0.000000	0.691848	0.232819	
1587000	-133.737190	167	1	2	'0 0 0 0 Z Z 0 0 	D	0.209102	0.209102	0.209102	0.209102	0.000000	0.000000	0.209102	0.209102	0.354075	0.211453	0.000000	0.434472	0.143714	
1588000	-134.723088	850	1	4	'Z 0 0 0 Z Z Z 0 	I	0.000000	0.206715	0.206715	0.206715	0.000000	0.000000	0.000000	0.206715	0.000000	0.999998	0.000000	0.000002	0.411792	
1589000	-135.618182	602	1	2	'0 0 0 0 Z 0 Z 0 	I	0.163315	0.163315	0.163315	0.163315	0.000000	0.163315	0.000000	0.163315	0.910993	0.089003	0.000004	0.000000	0.126111	
1590000	-134.813064	722	1	2	'0 0 0 0 Z 0 Z 0 	I	0.181314	0.181314	0.181314	0.181314	0.000000	0.181314	0.000000	0.181314	0.922044	0.077953	0.000003	0.000000	0.257121	
1591000	-134.875533	709	1	1	'0 0 0 0 0 Z 0 0 	D	0.222833	0.222833	0.222833	0.222833	0.222833	0.000000	0.222833	0.222833	0.230286	0.175822	0.197449	0.396443	0.491313	
1592000	-132.819051	811	1	1	'0 0 0 0 0 Z 0 0 	D	0.188445	0.188445	0.188445	0.188445	0.188445	0.000000	0.188445	0.188445	0.206230	0.112399	0.241468	0.439903	0.216629	
1593000	-135.347207	771	1	1	'0 0 0 0 0 Z 0 0 	D	0.308599	0.308599	0.308599	0.308599	0.308599	0.000000	0.308599	0.308599	0.247983	0.287359	0.156312	0.308346	0.488682	
1594000	-137.230950	909	1	0	'0 0 0 0 0 0 0 0 	I	0.074305	0.074305	0.074305	0.074305	0.074305	0.074305	0.074305	0.074305	0.000937	0.000002	0.996808	0.002253	0.094945	
1595000	-139.078454	709	1	1	'0 0 0 0 0 Z 0 0 	D	0.361901	0.361901	0.361901	0.361901	0.361901	0.000000	0.361901	0.361901	0.247338	0.323776	0.144254	0.284632	0.358536	
1596000	-136.992239	971	1	2	'0 0 0 0 Z 0 Z 0 	I	0.216041	0.216041	0.216041	0.216041	0.000000	0.216041	0.000000	0.216041	0.823617	0.176381	0.000002	0.000000	0.243036	
1597000	-133.560227	454	1	2	'0 0 0 0 Z Z 0 0 	D	0.181603	0.181603	0.181603	0.181603	0.000000	0.000000	0.181603	0.181603	0.338604	0.175417	0.000000	0.485979	0.141160	
1598000	-132.861118	227	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.216433	0.216433	0.216433	0.000000	0.000000	0.216433	0.216433	0.000000	0.324004	0.000000	0.675996	0.252856	
1599000	-137.787510	650	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.144861	0.144861	0.144861	0.000000	0.000000	0.144861	0.144861	0.000000	0.103684	0.000000	0.896316	0.493105	
1600000	-133.588420	428	1	3	'0 0 0 0 Z Z Z 0 	D	0.179476	0.179476	0.179476	0.179476	0.000000	0.000000	0.000000	0.179476	0.728569	0.271430	0.000000	0.000002	0.443254	
1601000	-135.500195	975	1	2	'0 0 0 0 Z 0 Z 0 	I	0.194725	0.194725	0.194725	0.194725	0.000000	0.194725	0.000000	0.194725	0.869842	0.130156	0.000002	0.000000	0.359290	
1602000	-131.571947	800	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.213860	0.213860	0.213860	0.000000	0.000000	0.213860	0.213860	0.000000	0.350163	0.000000	0.649837	0.225699	
1603000	-135.197825	597	1	3	'0 0 0 0 Z Z Z 0 	D	0.159029	0.159029	0.159029	0.159029	0.000000	0.000000	0.000000	0.159029	0.845806	0.154193	0.000000	0.000001	0.236252	
1604000	-134.411814	129	1	0	'0 0 0 0 0 0 0 0 	I	0.184773	0.184773	0.184773	0.184773	0.184773	0.184773	0.184773	0.184773	0.177381	0.018960	0.726052	0.077606	0.160592	
1605000	-134.979199	341	1	1	'0 0 0 0 0 Z 0 0 	D	0.151164	0.151164	0.151164	0.151164	0.151164	0.000000	0.151164	0.151164	0.119734	0.059094	0.176698	0.644474	0.336537	
1606000	-132.111242	780	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.226096	0.226096	0.226096	0.000000	0.000000	0.226096	0.226096	0.000000	0.361114	0.000000	0.638886	0.215121	
1607000	-135.254944	517	1	3	'0 Z 0 0 Z Z 0 0 	D	0.334857	0.000000	0.334857	0.334857	0.000000	0.000000	0.334857	0.334857	0.006849	0.116347	0.000000	0.876804	0.379583	
1608000	-134.902217	518	1	2	'0 0 0 0 Z 0 Z 0 	I	0.199701	0.199701	0.199701	0.199701	0.000000	0.199701	0.000000	0.199701	0.884422	0.115576	0.000002	0.000000	0.341860	
1609000	-132.445885	938	1	2	'0 0 0 0 Z Z 0 0 	D	0.216497	0.216497	0.216497	0.216497	0.000000	0.000000	0.216497	0.216497	0.344853	0.223344	0.000000	0.431803	0.145239	
1610000	-135.861528	465	1	2	'Z 0 0 0 0 Z 0 0 	I	0.000000	0.183647	0.183647	0.183647	0.183647	0.000000	0.183647	0.183647	0.000000	0.175576	0.000000	0.824424	0.133164	
1611000	-133.342814	54	1	2	'0 0 0 0 Z Z 0 0 	D	0.174775	0.174775	0.174775	0.174775	0.000000	0.000000	0.174775	0.174775	0.465867	0.125587	0.000000	0.408545	0.494176	
1612000	-133.916864	680	1	1	'0 0 0 0 0 Z 0 0 	D	0.157068	0.157068	0.157068	0.157068	0.157068	0.000000	0.157068	0.157068	0.173609	0.050909	0.279747	0.495735	0.235379	
1613000	-131.393806	604	1	0	'0 0 0 0 0 0 0 0 	I	0.151283	0.151283	0.151283	0.151283	0.151283	0.151283	0.151283	0.151283	0.103544	0.003160	0.866844	0.026453	0.144176	
1614000	-131.940581	245	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.201911	0.201911	0.201911	0.000000	0.000000	0.201911	0.201911	0.000000	0.297506	0.000000	0.702494	0.354033	
