Default schedule
Rate	62.50
Rev Jump	12.50
Prior Change	12.50
Tree Move	12.50
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Prior Change Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
617	0.231767	129	0.093023	128	0.843750	126	0.452381	2.184836	617	0.231767	0.320000	0.354319	
636	0.306604	109	0.055046	126	0.833333	129	0.581395	2.184836	636	0.306604	0.381000	0.354396	
628	0.305732	130	0.061538	134	0.761194	108	0.388889	2.184836	628	0.305732	0.344000	0.354366	
622	0.279743	129	0.093023	119	0.756303	130	0.592308	2.184836	622	0.279743	0.353000	0.354362	
616	0.290584	127	0.070866	113	0.831858	144	0.493056	2.184836	616	0.290584	0.353000	0.354358	
608	0.281250	132	0.090909	121	0.793388	139	0.568345	2.184836	608	0.281250	0.358000	0.354368	
611	0.243863	136	0.036765	127	0.858268	126	0.761905	2.184836	611	0.243863	0.359000	0.354381	
641	0.327613	109	0.055046	117	0.811966	133	0.503759	2.184836	641	0.327613	0.378000	0.354448	
604	0.254967	129	0.077519	125	0.808000	142	0.704225	2.184836	604	0.254967	0.365000	0.354478	
605	0.317355	130	0.061538	121	0.818182	144	0.555556	2.184836	605	0.317355	0.379000	0.354547	
628	0.347134	127	0.062992	140	0.871429	105	0.580952	2.184836	628	0.347134	0.409000	0.354699	
646	0.295666	105	0.066667	130	0.823077	119	0.563025	2.184836	646	0.295666	0.372000	0.354748	
636	0.259434	117	0.153846	131	0.816794	116	0.629310	2.184836	636	0.259434	0.363000	0.354771	
