Options:
Model:                           Discrete: Dependent
Tree File Name:                  an.treeS_hh_new.nex
Data File Name:                  hh_agr.txt
Log File Name:                   DEP_agr.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            884579305
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10100000
Burn in:                         100000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   DEP_agr.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,0.50) 
Tree Information
     Trees:                      1000
     Taxa:                       120
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
2760000	-139.861840	323	1	3	'Z 0 0 0 0 0 Z Z 	D	0.000000	0.188655	0.188655	0.188655	0.188655	0.188655	0.000000	0.000000	0.000000	0.999999	0.000000	0.000001	0.499391	
2761000	-136.633026	790	1	3	'0 0 0 0 Z 0 Z Z 	D	0.170619	0.170619	0.170619	0.170619	0.000000	0.170619	0.000000	0.000000	0.086183	0.913817	0.000000	0.000000	0.147355	
2762000	-141.742949	845	1	1	'0 0 0 0 Z 0 0 0 	D	0.161856	0.161856	0.161856	0.161856	0.000000	0.161856	0.161856	0.161856	0.013666	0.219088	0.051290	0.715956	0.188052	
2763000	-139.778006	428	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.269957	0.269957	0.269957	0.269957	0.269957	0.269957	0.000000	0.003618	0.140077	0.084848	0.771458	0.381076	
2764000	-136.817329	613	1	1	'0 0 0 0 0 0 0 Z 	D	0.181788	0.181788	0.181788	0.181788	0.181788	0.181788	0.181788	0.000000	0.015955	0.214450	0.132128	0.637467	0.402406	
2765000	-136.687514	997	1	1	'0 0 0 0 0 0 0 Z 	D	0.180849	0.180849	0.180849	0.180849	0.180849	0.180849	0.180849	0.000000	0.035200	0.230486	0.095895	0.638419	0.369514	
2766000	-135.418231	404	1	1	'0 0 0 0 0 0 0 Z 	D	0.254332	0.254332	0.254332	0.254332	0.254332	0.254332	0.254332	0.000000	0.040448	0.244170	0.098272	0.617111	0.193601	
2767000	-134.952268	978	1	1	'0 0 0 0 0 0 0 Z 	D	0.180936	0.180936	0.180936	0.180936	0.180936	0.180936	0.180936	0.000000	0.053653	0.254478	0.246859	0.445010	0.108779	
2768000	-139.347431	282	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.145501	0.145501	0.145501	0.145501	0.145501	0.145501	0.000000	0.000689	0.179354	0.054151	0.765805	0.117092	
2769000	-134.845365	489	2	1	'0 0 0 Z 0 0 1 1 	D	0.851873	0.851873	0.851873	0.000000	0.851873	0.851873	0.121009	0.121009	0.131272	0.066913	0.291629	0.510186	0.458941	
2770000	-133.382209	670	2	2	'0 0 1 Z 0 0 Z 1 	D	0.801979	0.801979	0.358388	0.000000	0.801979	0.801979	0.000000	0.358388	0.081228	0.003425	0.383261	0.532086	0.499065	
2771000	-138.048379	595	1	3	'0 0 0 Z 0 0 Z Z 	D	0.407221	0.407221	0.407221	0.000000	0.407221	0.407221	0.000000	0.000000	0.109171	0.005717	0.885112	0.000000	0.356076	
2772000	-134.190644	298	1	3	'0 0 0 Z 0 0 Z Z 	D	0.616784	0.616784	0.616784	0.000000	0.616784	0.616784	0.000000	0.000000	0.254748	0.065265	0.679987	0.000000	0.231650	
2773000	-134.275203	899	1	3	'0 0 0 Z 0 0 Z Z 	D	0.470533	0.470533	0.470533	0.000000	0.470533	0.470533	0.000000	0.000000	0.135498	0.006780	0.857722	0.000000	0.440627	
2774000	-135.541541	428	1	3	'0 0 0 Z 0 0 Z Z 	D	0.584676	0.584676	0.584676	0.000000	0.584676	0.584676	0.000000	0.000000	0.220180	0.047571	0.732248	0.000001	0.442338	
2775000	-135.998682	524	1	3	'0 0 0 Z 0 0 Z Z 	D	0.504480	0.504480	0.504480	0.000000	0.504480	0.504480	0.000000	0.000000	0.169668	0.012707	0.817625	0.000000	0.185027	
2776000	-134.275023	922	1	3	'0 0 0 Z 0 0 Z Z 	D	0.621628	0.621628	0.621628	0.000000	0.621628	0.621628	0.000000	0.000000	0.266120	0.065182	0.668699	0.000000	0.435121	
2777000	-134.233460	68	1	3	'0 0 0 Z 0 0 Z Z 	D	0.730792	0.730792	0.730792	0.000000	0.730792	0.730792	0.000000	0.000000	0.331811	0.167757	0.500431	0.000000	0.497112	
2778000	-134.891677	681	1	3	'0 0 0 Z 0 0 Z Z 	D	0.620856	0.620856	0.620856	0.000000	0.620856	0.620856	0.000000	0.000000	0.343596	0.094955	0.561449	0.000000	0.383481	
2779000	-135.928957	314	1	3	'0 0 0 Z 0 0 Z Z 	D	0.711127	0.711127	0.711127	0.000000	0.711127	0.711127	0.000000	0.000000	0.415770	0.367346	0.216884	0.000000	0.436132	
2780000	-130.040718	206	1	3	'0 0 0 Z 0 0 Z Z 	D	0.744305	0.744305	0.744305	0.000000	0.744305	0.744305	0.000000	0.000000	0.341014	0.084937	0.574049	0.000000	0.312381	
2781000	-133.756442	538	1	3	'0 0 0 Z 0 0 Z Z 	D	0.613244	0.613244	0.613244	0.000000	0.613244	0.613244	0.000000	0.000000	0.254753	0.055014	0.690232	0.000000	0.173307	
2782000	-134.502276	466	1	3	'0 0 0 Z 0 0 Z Z 	D	0.759631	0.759631	0.759631	0.000000	0.759631	0.759631	0.000000	0.000000	0.358073	0.201313	0.440614	0.000000	0.219454	
2783000	-133.670182	520	1	3	'0 0 0 Z 0 0 Z Z 	D	0.533016	0.533016	0.533016	0.000000	0.533016	0.533016	0.000000	0.000000	0.331306	0.062854	0.605840	0.000000	0.385792	
2784000	-130.917969	206	1	3	'0 0 0 Z 0 0 Z Z 	D	1.010712	1.010712	1.010712	0.000000	1.010712	1.010712	0.000000	0.000000	0.393581	0.258645	0.347774	0.000000	0.353945	
2785000	-135.416569	869	1	3	'0 0 0 Z 0 0 Z Z 	D	0.581047	0.581047	0.581047	0.000000	0.581047	0.581047	0.000000	0.000000	0.249263	0.058179	0.692558	0.000000	0.347928	
2786000	-134.699964	64	1	3	'0 0 0 Z 0 0 Z Z 	D	0.544422	0.544422	0.544422	0.000000	0.544422	0.544422	0.000000	0.000000	0.213629	0.041112	0.745259	0.000000	0.470541	
2787000	-135.757180	725	1	3	'0 0 0 Z 0 0 Z Z 	D	0.515491	0.515491	0.515491	0.000000	0.515491	0.515491	0.000000	0.000000	0.241988	0.037660	0.720352	0.000000	0.148014	
2788000	-135.224266	880	1	3	'0 0 0 Z 0 0 Z Z 	D	0.736039	0.736039	0.736039	0.000000	0.736039	0.736039	0.000000	0.000000	0.333155	0.189459	0.477386	0.000000	0.496420	
2789000	-134.782065	436	1	3	'0 0 0 Z 0 0 Z Z 	D	0.687445	0.687445	0.687445	0.000000	0.687445	0.687445	0.000000	0.000000	0.319720	0.137746	0.542534	0.000000	0.179364	
2790000	-136.386155	813	1	3	'0 0 0 Z 0 0 Z Z 	D	0.945077	0.945077	0.945077	0.000000	0.945077	0.945077	0.000000	0.000000	0.361164	0.272141	0.366694	0.000000	0.460766	
2791000	-134.115995	308	1	3	'0 0 0 Z 0 0 Z Z 	D	0.634833	0.634833	0.634833	0.000000	0.634833	0.634833	0.000000	0.000000	0.287136	0.098110	0.614753	0.000000	0.337510	
2792000	-135.154188	710	1	3	'0 0 0 Z 0 0 Z Z 	D	0.623054	0.623054	0.623054	0.000000	0.623054	0.623054	0.000000	0.000000	0.239408	0.047978	0.712615	0.000000	0.439169	
2793000	-137.930702	10	1	3	'0 0 0 Z 0 0 Z Z 	D	0.394152	0.394152	0.394152	0.000000	0.394152	0.394152	0.000000	0.000000	0.069753	0.001423	0.928825	0.000000	0.241346	
2794000	-135.432026	848	1	3	'0 0 0 Z 0 0 Z Z 	D	0.725284	0.725284	0.725284	0.000000	0.725284	0.725284	0.000000	0.000000	0.353947	0.243225	0.402828	0.000000	0.427193	
2795000	-131.344407	206	1	3	'0 0 0 Z 0 0 Z Z 	D	0.568616	0.568616	0.568616	0.000000	0.568616	0.568616	0.000000	0.000000	0.205087	0.012009	0.782904	0.000000	0.432939	
2796000	-136.730489	498	1	3	'0 0 0 Z 0 0 Z Z 	D	0.462753	0.462753	0.462753	0.000000	0.462753	0.462753	0.000000	0.000000	0.160928	0.016922	0.822149	0.000001	0.307075	
2797000	-136.051231	599	1	3	'0 0 0 Z 0 0 Z Z 	D	0.740338	0.740338	0.740338	0.000000	0.740338	0.740338	0.000000	0.000000	0.323685	0.155402	0.520913	0.000000	0.436470	
2798000	-134.984998	528	1	3	'0 0 0 Z 0 0 Z Z 	D	0.639127	0.639127	0.639127	0.000000	0.639127	0.639127	0.000000	0.000000	0.275554	0.071227	0.653219	0.000000	0.322564	
2799000	-134.586280	985	1	3	'0 0 0 Z 0 0 Z Z 	D	0.729218	0.729218	0.729218	0.000000	0.729218	0.729218	0.000000	0.000000	0.343001	0.199469	0.457530	0.000000	0.383229	
2800000	-135.013315	945	1	3	'0 0 0 Z 0 0 Z Z 	D	0.562471	0.562471	0.562471	0.000000	0.562471	0.562471	0.000000	0.000000	0.340517	0.074470	0.585013	0.000000	0.156855	
2801000	-130.053074	206	1	3	'0 0 0 Z 0 0 Z Z 	D	0.739259	0.739259	0.739259	0.000000	0.739259	0.739259	0.000000	0.000000	0.338370	0.081766	0.579864	0.000000	0.444704	
2802000	-135.499395	269	1	3	'0 0 0 Z 0 0 Z Z 	D	0.551929	0.551929	0.551929	0.000000	0.551929	0.551929	0.000000	0.000000	0.212677	0.038861	0.748462	0.000001	0.112661	
2803000	-135.427024	771	1	3	'0 0 0 Z 0 0 Z Z 	D	0.603344	0.603344	0.603344	0.000000	0.603344	0.603344	0.000000	0.000000	0.235541	0.058739	0.705719	0.000000	0.375366	
2804000	-135.326784	847	1	3	'0 0 0 Z 0 0 Z Z 	D	0.712909	0.712909	0.712909	0.000000	0.712909	0.712909	0.000000	0.000000	0.332455	0.155537	0.512007	0.000000	0.437499	
2805000	-132.631964	360	2	3	'0 0 1 Z 0 0 Z Z 	D	0.875155	0.875155	0.722578	0.000000	0.875155	0.875155	0.000000	0.000000	0.343276	0.183054	0.473669	0.000000	0.499114	
2806000	-135.172136	865	1	3	'0 0 0 Z 0 0 Z Z 	D	0.665183	0.665183	0.665183	0.000000	0.665183	0.665183	0.000000	0.000000	0.313617	0.114690	0.571692	0.000000	0.176985	
2807000	-134.070817	433	1	3	'0 0 0 Z 0 0 Z Z 	D	0.682010	0.682010	0.682010	0.000000	0.682010	0.682010	0.000000	0.000000	0.274966	0.088867	0.636167	0.000000	0.267878	
2808000	-134.270732	309	1	3	'0 0 0 Z 0 0 Z Z 	D	0.614107	0.614107	0.614107	0.000000	0.614107	0.614107	0.000000	0.000000	0.298508	0.093776	0.607715	0.000000	0.367646	
2809000	-134.953077	707	1	3	'0 0 0 Z 0 0 Z Z 	D	0.447791	0.447791	0.447791	0.000000	0.447791	0.447791	0.000000	0.000000	0.111194	0.005536	0.883270	0.000000	0.258232	
2810000	-134.582743	871	1	3	'0 0 0 Z 0 0 Z Z 	D	0.629971	0.629971	0.629971	0.000000	0.629971	0.629971	0.000000	0.000000	0.263411	0.075728	0.660861	0.000000	0.356606	
2811000	-135.470344	259	1	3	'0 0 0 Z 0 0 Z Z 	D	0.561740	0.561740	0.561740	0.000000	0.561740	0.561740	0.000000	0.000000	0.210397	0.033860	0.755742	0.000000	0.304656	
2812000	-135.666195	745	1	3	'0 0 0 Z 0 0 Z Z 	D	0.752221	0.752221	0.752221	0.000000	0.752221	0.752221	0.000000	0.000000	0.332658	0.169681	0.497661	0.000000	0.394837	
2813000	-135.101474	815	1	3	'0 0 0 Z 0 0 Z Z 	D	0.736516	0.736516	0.736516	0.000000	0.736516	0.736516	0.000000	0.000000	0.355065	0.243919	0.401015	0.000000	0.251975	
2814000	-134.266426	960	1	3	'0 0 0 Z 0 0 Z Z 	D	0.615829	0.615829	0.615829	0.000000	0.615829	0.615829	0.000000	0.000000	0.307417	0.069874	0.622709	0.000000	0.465887	
2815000	-134.493548	838	1	3	'0 0 0 Z 0 0 Z Z 	D	0.584895	0.584895	0.584895	0.000000	0.584895	0.584895	0.000000	0.000000	0.256293	0.046444	0.697262	0.000000	0.492755	
2816000	-135.860790	607	1	3	'0 0 0 Z 0 0 Z Z 	D	0.907821	0.907821	0.907821	0.000000	0.907821	0.907821	0.000000	0.000000	0.403369	0.277372	0.319259	0.000000	0.389031	
2817000	-135.494819	257	1	3	'0 0 0 Z 0 0 Z Z 	D	0.589174	0.589174	0.589174	0.000000	0.589174	0.589174	0.000000	0.000000	0.300409	0.099363	0.600228	0.000000	0.355298	
2818000	-136.100552	124	1	3	'0 0 0 Z 0 0 Z Z 	D	0.737907	0.737907	0.737907	0.000000	0.737907	0.737907	0.000000	0.000000	0.339703	0.155684	0.504613	0.000000	0.493870	
2819000	-133.631145	926	1	3	'0 0 0 Z 0 0 Z Z 	D	0.719413	0.719413	0.719413	0.000000	0.719413	0.719413	0.000000	0.000000	0.330382	0.148409	0.521209	0.000000	0.407286	
2820000	-135.012489	535	1	3	'0 0 0 Z 0 0 Z Z 	D	0.796720	0.796720	0.796720	0.000000	0.796720	0.796720	0.000000	0.000000	0.356051	0.253209	0.390740	0.000000	0.382249	
2821000	-133.986184	990	1	3	'0 0 0 Z 0 0 Z Z 	D	0.597834	0.597834	0.597834	0.000000	0.597834	0.597834	0.000000	0.000000	0.265419	0.077428	0.657152	0.000000	0.495941	
2822000	-133.209421	158	1	3	'0 0 0 Z 0 0 Z Z 	D	0.651189	0.651189	0.651189	0.000000	0.651189	0.651189	0.000000	0.000000	0.299822	0.071120	0.629058	0.000000	0.495277	
2823000	-136.393477	481	1	3	'0 0 0 Z 0 0 Z Z 	D	0.578337	0.578337	0.578337	0.000000	0.578337	0.578337	0.000000	0.000000	0.314832	0.122030	0.563138	0.000000	0.374779	
2824000	-135.897377	638	1	3	'0 0 0 Z 0 0 Z Z 	D	0.510228	0.510228	0.510228	0.000000	0.510228	0.510228	0.000000	0.000000	0.295283	0.060583	0.644134	0.000000	0.447704	
2825000	-134.729950	268	1	3	'0 0 0 Z 0 0 Z Z 	D	0.592017	0.592017	0.592017	0.000000	0.592017	0.592017	0.000000	0.000000	0.281903	0.085733	0.632364	0.000000	0.482012	
2826000	-134.208629	49	1	3	'0 0 0 Z 0 0 Z Z 	D	0.653241	0.653241	0.653241	0.000000	0.653241	0.653241	0.000000	0.000000	0.247381	0.063195	0.689423	0.000000	0.423180	
2827000	-134.149980	463	1	3	'0 0 0 Z 0 0 Z Z 	D	0.813402	0.813402	0.813402	0.000000	0.813402	0.813402	0.000000	0.000000	0.321781	0.162040	0.516179	0.000000	0.148310	
2828000	-135.646538	215	1	3	'0 0 0 Z 0 0 Z Z 	D	0.487699	0.487699	0.487699	0.000000	0.487699	0.487699	0.000000	0.000000	0.229032	0.040921	0.730047	0.000000	0.432881	
2829000	-130.293110	206	1	3	'0 0 0 Z 0 0 Z Z 	D	0.915991	0.915991	0.915991	0.000000	0.915991	0.915991	0.000000	0.000000	0.389107	0.201789	0.409104	0.000000	0.214091	
2830000	-134.167508	588	1	3	'0 0 0 Z 0 0 Z Z 	D	0.727236	0.727236	0.727236	0.000000	0.727236	0.727236	0.000000	0.000000	0.375772	0.134803	0.489425	0.000000	0.236075	
2831000	-130.123204	206	1	3	'0 0 0 Z 0 0 Z Z 	D	0.716873	0.716873	0.716873	0.000000	0.716873	0.716873	0.000000	0.000000	0.325628	0.068280	0.606092	0.000000	0.495610	
2832000	-134.831927	76	1	3	'0 0 0 Z 0 0 Z Z 	D	0.577217	0.577217	0.577217	0.000000	0.577217	0.577217	0.000000	0.000000	0.258113	0.055825	0.686062	0.000000	0.490879	
2833000	-135.017529	286	1	3	'0 0 0 Z 0 0 Z Z 	D	0.711996	0.711996	0.711996	0.000000	0.711996	0.711996	0.000000	0.000000	0.319572	0.141301	0.539127	0.000000	0.347890	
2834000	-133.929756	189	1	3	'0 0 0 Z 0 0 Z Z 	D	0.768764	0.768764	0.768764	0.000000	0.768764	0.768764	0.000000	0.000000	0.337688	0.148174	0.514137	0.000000	0.397757	
2835000	-134.870116	646	1	3	'0 0 0 Z 0 0 Z Z 	D	0.772328	0.772328	0.772328	0.000000	0.772328	0.772328	0.000000	0.000000	0.340181	0.168011	0.491808	0.000000	0.495656	
2836000	-133.836543	323	1	3	'0 0 0 Z 0 0 Z Z 	D	0.577357	0.577357	0.577357	0.000000	0.577357	0.577357	0.000000	0.000000	0.229006	0.042079	0.728915	0.000000	0.281539	
2837000	-134.930235	391	1	3	'0 0 0 Z 0 0 Z Z 	D	0.678844	0.678844	0.678844	0.000000	0.678844	0.678844	0.000000	0.000000	0.282582	0.101373	0.616044	0.000000	0.477179	
2838000	-135.264325	812	1	3	'0 0 0 Z 0 0 Z Z 	D	0.657427	0.657427	0.657427	0.000000	0.657427	0.657427	0.000000	0.000000	0.320125	0.144917	0.534958	0.000000	0.387156	
2839000	-131.262040	206	1	3	'0 0 0 Z 0 0 Z Z 	D	0.574723	0.574723	0.574723	0.000000	0.574723	0.574723	0.000000	0.000000	0.210901	0.013158	0.775940	0.000000	0.409200	
2840000	-130.835470	206	1	3	'0 0 0 Z 0 0 Z Z 	D	1.000406	1.000406	1.000406	0.000000	1.000406	1.000406	0.000000	0.000000	0.393484	0.252958	0.353557	0.000000	0.408789	
2841000	-130.333709	206	1	3	'0 0 0 Z 0 0 Z Z 	D	0.923975	0.923975	0.923975	0.000000	0.923975	0.923975	0.000000	0.000000	0.389866	0.206959	0.403175	0.000000	0.446294	
2842000	-127.558542	206	2	3	'1 1 0 Z 1 1 Z Z 	D	0.906552	0.906552	0.621218	0.000000	0.906552	0.906552	0.000000	0.000000	0.362068	0.077602	0.560330	0.000000	0.448842	
2843000	-134.900605	578	1	3	'0 0 0 Z 0 0 Z Z 	D	0.456657	0.456657	0.456657	0.000000	0.456657	0.456657	0.000000	0.000000	0.117614	0.005873	0.876513	0.000000	0.188431	
2844000	-137.831400	642	1	3	'0 0 0 Z 0 0 Z Z 	D	0.423519	0.423519	0.423519	0.000000	0.423519	0.423519	0.000000	0.000000	0.307200	0.057689	0.635111	0.000000	0.446568	
2845000	-135.520938	469	1	3	'0 0 0 Z 0 0 Z Z 	D	0.523724	0.523724	0.523724	0.000000	0.523724	0.523724	0.000000	0.000000	0.189318	0.024577	0.786104	0.000000	0.294706	
2846000	-134.956621	130	1	3	'0 0 0 Z 0 0 Z Z 	D	0.671839	0.671839	0.671839	0.000000	0.671839	0.671839	0.000000	0.000000	0.310247	0.075194	0.614558	0.000000	0.430176	
2847000	-134.475735	379	1	3	'0 0 0 Z 0 0 Z Z 	D	0.815945	0.815945	0.815945	0.000000	0.815945	0.815945	0.000000	0.000000	0.334906	0.186459	0.478635	0.000000	0.351650	
2848000	-134.798962	955	1	3	'0 0 0 Z 0 0 Z Z 	D	0.603750	0.603750	0.603750	0.000000	0.603750	0.603750	0.000000	0.000000	0.247216	0.059586	0.693197	0.000000	0.237074	
2849000	-133.986988	781	1	3	'0 0 0 Z 0 0 Z Z 	D	0.709973	0.709973	0.709973	0.000000	0.709973	0.709973	0.000000	0.000000	0.342130	0.193593	0.464277	0.000000	0.341284	
2850000	-135.879712	818	1	3	'0 0 0 Z 0 0 Z Z 	D	0.758334	0.758334	0.758334	0.000000	0.758334	0.758334	0.000000	0.000000	0.382257	0.201940	0.415803	0.000000	0.394291	
2851000	-135.227971	332	1	3	'0 0 0 Z 0 0 Z Z 	D	0.532878	0.532878	0.532878	0.000000	0.532878	0.532878	0.000000	0.000000	0.177271	0.016993	0.805736	0.000000	0.437994	
2852000	-134.634716	280	1	3	'0 0 0 Z 0 0 Z Z 	D	0.755292	0.755292	0.755292	0.000000	0.755292	0.755292	0.000000	0.000000	0.341340	0.157880	0.500779	0.000000	0.392234	
2853000	-134.410194	49	1	3	'0 0 0 Z 0 0 Z Z 	D	0.583124	0.583124	0.583124	0.000000	0.583124	0.583124	0.000000	0.000000	0.195080	0.030780	0.774139	0.000000	0.269892	
2854000	-135.551211	18	1	3	'0 0 0 Z 0 0 Z Z 	D	0.502482	0.502482	0.502482	0.000000	0.502482	0.502482	0.000000	0.000000	0.196555	0.024328	0.779116	0.000000	0.298952	
2855000	-135.692747	465	1	3	'0 0 0 Z 0 0 Z Z 	D	0.585657	0.585657	0.585657	0.000000	0.585657	0.585657	0.000000	0.000000	0.287712	0.049268	0.663020	0.000000	0.443191	
2856000	-134.762505	917	1	3	'0 0 0 Z 0 0 Z Z 	D	0.766440	0.766440	0.766440	0.000000	0.766440	0.766440	0.000000	0.000000	0.388232	0.193623	0.418145	0.000000	0.499587	
2857000	-135.252374	823	1	3	'0 0 0 Z 0 0 Z Z 	D	0.897560	0.897560	0.897560	0.000000	0.897560	0.897560	0.000000	0.000000	0.412926	0.336114	0.250960	0.000000	0.364406	
2858000	-135.710107	466	1	3	'0 0 0 Z 0 0 Z Z 	D	0.481020	0.481020	0.481020	0.000000	0.481020	0.481020	0.000000	0.000000	0.181399	0.019517	0.799084	0.000000	0.207950	
2859000	-134.883786	869	1	3	'0 0 0 Z 0 0 Z Z 	D	0.675474	0.675474	0.675474	0.000000	0.675474	0.675474	0.000000	0.000000	0.304384	0.120089	0.575527	0.000000	0.329755	
2860000	-134.207427	772	1	3	'0 0 0 Z 0 0 Z Z 	D	0.643580	0.643580	0.643580	0.000000	0.643580	0.643580	0.000000	0.000000	0.319583	0.134500	0.545916	0.000000	0.170841	
2861000	-134.715108	411	1	3	'0 0 0 Z 0 0 Z Z 	D	0.556312	0.556312	0.556312	0.000000	0.556312	0.556312	0.000000	0.000000	0.336014	0.062184	0.601802	0.000000	0.439471	
2862000	-135.254513	947	1	3	'0 0 0 Z 0 0 Z Z 	D	0.886790	0.886790	0.886790	0.000000	0.886790	0.886790	0.000000	0.000000	0.420246	0.298624	0.281130	0.000000	0.155578	
2863000	-135.471442	182	1	3	'0 0 0 Z 0 0 Z Z 	D	0.449906	0.449906	0.449906	0.000000	0.449906	0.449906	0.000000	0.000000	0.113320	0.005237	0.881442	0.000000	0.352826	
2864000	-134.827333	121	1	3	'0 0 0 Z 0 0 Z Z 	D	0.812107	0.812107	0.812107	0.000000	0.812107	0.812107	0.000000	0.000000	0.342299	0.200549	0.457152	0.000000	0.308888	
2865000	-134.981339	437	1	3	'0 0 0 Z 0 0 Z Z 	D	0.558947	0.558947	0.558947	0.000000	0.558947	0.558947	0.000000	0.000000	0.241628	0.033930	0.724441	0.000000	0.303781	
2866000	-135.043091	813	1	3	'0 0 0 Z 0 0 Z Z 	D	0.714732	0.714732	0.714732	0.000000	0.714732	0.714732	0.000000	0.000000	0.320509	0.135195	0.544296	0.000000	0.460856	
2867000	-134.238599	863	1	3	'0 0 0 Z 0 0 Z Z 	D	0.583499	0.583499	0.583499	0.000000	0.583499	0.583499	0.000000	0.000000	0.226245	0.033947	0.739808	0.000000	0.486645	
2868000	-136.175926	212	1	3	'0 0 0 Z 0 0 Z Z 	D	0.514976	0.514976	0.514976	0.000000	0.514976	0.514976	0.000000	0.000000	0.159111	0.019027	0.821861	0.000001	0.363717	
2869000	-135.244427	643	1	3	'0 0 0 Z 0 0 Z Z 	D	0.552686	0.552686	0.552686	0.000000	0.552686	0.552686	0.000000	0.000000	0.193244	0.026383	0.780373	0.000000	0.208740	
2870000	-138.139274	171	1	3	'0 0 0 Z 0 0 Z Z 	D	0.379747	0.379747	0.379747	0.000000	0.379747	0.379747	0.000000	0.000000	0.347773	0.049901	0.602326	0.000000	0.198246	
2871000	-135.159162	529	1	3	'0 0 0 Z 0 0 Z Z 	D	0.600466	0.600466	0.600466	0.000000	0.600466	0.600466	0.000000	0.000000	0.320977	0.130311	0.548711	0.000000	0.329790	
2872000	-134.420203	49	1	3	'0 0 0 Z 0 0 Z Z 	D	0.777232	0.777232	0.777232	0.000000	0.777232	0.777232	0.000000	0.000000	0.311739	0.140771	0.547489	0.000000	0.472883	
2873000	-133.990748	379	1	3	'0 0 0 Z 0 0 Z Z 	D	0.647587	0.647587	0.647587	0.000000	0.647587	0.647587	0.000000	0.000000	0.268004	0.077074	0.654922	0.000000	0.421933	
2874000	-135.257448	298	1	3	'0 0 0 Z 0 0 Z Z 	D	0.499347	0.499347	0.499347	0.000000	0.499347	0.499347	0.000000	0.000000	0.165847	0.018118	0.816035	0.000000	0.459135	
2875000	-133.989462	424	1	3	'0 0 0 Z 0 0 Z Z 	D	0.706271	0.706271	0.706271	0.000000	0.706271	0.706271	0.000000	0.000000	0.345816	0.197516	0.456669	0.000000	0.283189	
2876000	-136.714172	619	1	3	'0 0 0 Z 0 0 Z Z 	D	0.962932	0.962932	0.962932	0.000000	0.962932	0.962932	0.000000	0.000000	0.365856	0.342338	0.291806	0.000000	0.261022	
2877000	-134.048485	568	1	3	'0 0 0 Z 0 0 Z Z 	D	0.687899	0.687899	0.687899	0.000000	0.687899	0.687899	0.000000	0.000000	0.311209	0.144137	0.544654	0.000000	0.495927	
2878000	-133.497057	263	1	3	'0 0 0 Z 0 0 Z Z 	D	0.575605	0.575605	0.575605	0.000000	0.575605	0.575605	0.000000	0.000000	0.328375	0.068509	0.603116	0.000000	0.459506	
2879000	-133.641141	926	1	3	'0 0 0 Z 0 0 Z Z 	D	0.643575	0.643575	0.643575	0.000000	0.643575	0.643575	0.000000	0.000000	0.303757	0.103263	0.592980	0.000000	0.439202	
2880000	-135.654098	278	1	3	'0 0 0 Z 0 0 Z Z 	D	0.645886	0.645886	0.645886	0.000000	0.645886	0.645886	0.000000	0.000000	0.294414	0.088226	0.617360	0.000000	0.345601	
2881000	-134.600108	631	1	3	'0 0 0 Z 0 0 Z Z 	D	0.670750	0.670750	0.670750	0.000000	0.670750	0.670750	0.000000	0.000000	0.300068	0.113930	0.586002	0.000001	0.191751	
2882000	-135.315049	330	1	3	'0 0 0 Z 0 0 Z Z 	D	0.529111	0.529111	0.529111	0.000000	0.529111	0.529111	0.000000	0.000000	0.207443	0.031907	0.760649	0.000000	0.267437	
2883000	-133.157325	520	1	3	'0 0 0 Z 0 0 Z Z 	D	0.699383	0.699383	0.699383	0.000000	0.699383	0.699383	0.000000	0.000000	0.404628	0.164768	0.430604	0.000000	0.473624	
2884000	-132.287532	474	2	3	'1 0 1 Z 0 0 Z Z 	D	0.353724	1.140076	0.353724	0.000000	1.140076	1.140076	0.000000	0.000000	0.467330	0.205472	0.327199	0.000000	0.483635	
2885000	-136.355608	526	1	3	'0 0 0 Z 0 0 Z Z 	D	0.754102	0.754102	0.754102	0.000000	0.754102	0.754102	0.000000	0.000000	0.414362	0.210148	0.375490	0.000000	0.210153	
2886000	-134.353307	781	1	3	'0 0 0 Z 0 0 Z Z 	D	0.579091	0.579091	0.579091	0.000000	0.579091	0.579091	0.000000	0.000000	0.291819	0.095767	0.612413	0.000000	0.499376	
2887000	-135.364630	438	1	3	'0 0 0 Z 0 0 Z Z 	D	0.785947	0.785947	0.785947	0.000000	0.785947	0.785947	0.000000	0.000000	0.346744	0.186848	0.466408	0.000000	0.459628	
