Options:
Model:                           Discrete: Dependent
Tree File Name:                  an.treeS_hh_new.nex
Data File Name:                  hh_alt_pol.bin3.txt
Log File Name:                   DEP_pol3_alt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3245969453
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10100000
Burn in:                         100000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   DEP_pol3_alt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,0.50) 
Tree Information
     Trees:                      1000
     Taxa:                       120
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
1500000	-110.683519	299	1	1	'0 0 0 0 0 Z 0 0 	D	0.099866	0.099866	0.099866	0.099866	0.099866	0.000000	0.099866	0.099866	0.040019	0.000545	0.948156	0.011281	0.336180	
1501000	-111.684095	168	1	1	'0 0 0 0 0 Z 0 0 	D	0.126428	0.126428	0.126428	0.126428	0.126428	0.000000	0.126428	0.126428	0.067887	0.000385	0.927937	0.003791	0.168315	
1502000	-111.461568	418	1	1	'0 0 0 Z 0 0 0 0 	D	0.086786	0.086786	0.086786	0.000000	0.086786	0.086786	0.086786	0.086786	0.018122	0.000042	0.976845	0.004991	0.209373	
1503000	-111.027188	353	1	1	'0 0 0 0 0 Z 0 0 	D	0.087112	0.087112	0.087112	0.087112	0.087112	0.000000	0.087112	0.087112	0.031051	0.000349	0.958934	0.009665	0.356870	
1504000	-111.543540	328	1	1	'0 0 0 0 0 Z 0 0 	D	0.141669	0.141669	0.141669	0.141669	0.141669	0.000000	0.141669	0.141669	0.073967	0.001611	0.908703	0.015719	0.368362	
1505000	-108.362835	256	1	3	'0 0 0 0 Z Z Z 0 	D	0.127886	0.127886	0.127886	0.127886	0.000000	0.000000	0.000000	0.127886	0.968466	0.031533	0.000001	0.000000	0.067019	
1506000	-111.167653	498	1	1	'0 0 0 0 0 Z 0 0 	D	0.138831	0.138831	0.138831	0.138831	0.138831	0.000000	0.138831	0.138831	0.080880	0.002004	0.899193	0.017923	0.146684	
1507000	-111.848038	878	1	1	'0 0 0 0 0 Z 0 0 	D	0.077407	0.077407	0.077407	0.077407	0.077407	0.000000	0.077407	0.077407	0.027686	0.000577	0.953977	0.017760	0.281893	
1508000	-108.343636	730	1	2	'0 0 0 0 Z Z 0 0 	D	0.130299	0.130299	0.130299	0.130299	0.000000	0.000000	0.130299	0.130299	0.943298	0.032894	0.000001	0.023807	0.254158	
1509000	-110.721906	62	1	1	'0 0 0 0 0 Z 0 0 	D	0.135495	0.135495	0.135495	0.135495	0.135495	0.000000	0.135495	0.135495	0.069166	0.001516	0.913783	0.015535	0.132239	
1510000	-109.377935	394	1	1	'0 0 0 0 0 Z 0 0 	D	0.094289	0.094289	0.094289	0.094289	0.094289	0.000000	0.094289	0.094289	0.026790	0.000282	0.964196	0.008732	0.053786	
1511000	-110.388324	139	1	1	'0 0 0 0 0 Z 0 0 	D	0.120977	0.120977	0.120977	0.120977	0.120977	0.000000	0.120977	0.120977	0.050804	0.001166	0.930757	0.017273	0.204719	
1512000	-111.412617	913	1	1	'0 0 0 0 0 Z 0 0 	D	0.133975	0.133975	0.133975	0.133975	0.133975	0.000000	0.133975	0.133975	0.065847	0.000992	0.922798	0.010362	0.177257	
1513000	-110.778400	792	1	1	'0 0 0 0 0 Z 0 0 	D	0.104239	0.104239	0.104239	0.104239	0.104239	0.000000	0.104239	0.104239	0.034962	0.000236	0.959359	0.005443	0.160062	
1514000	-110.310475	660	1	4	'0 0 0 0 Z Z Z Z 	D	0.117466	0.117466	0.117466	0.117466	0.000000	0.000000	0.000000	0.000000	0.988587	0.011411	0.000002	0.000000	0.237514	
1515000	-112.299739	394	1	3	'0 0 0 0 0 Z Z Z 	D	0.159036	0.159036	0.159036	0.159036	0.159036	0.000000	0.000000	0.000000	0.088687	0.000947	0.910366	0.000000	0.145983	
1516000	-112.461233	89	1	3	'0 0 0 0 0 Z Z Z 	D	0.130642	0.130642	0.130642	0.130642	0.130642	0.000000	0.000000	0.000000	0.039649	0.000089	0.960262	0.000000	0.456301	
1517000	-111.497604	723	1	1	'0 0 0 0 0 Z 0 0 	D	0.110246	0.110246	0.110246	0.110246	0.110246	0.000000	0.110246	0.110246	0.036693	0.000055	0.962263	0.000989	0.239609	
1518000	-110.979001	618	1	0	'0 0 0 0 0 0 0 0 	I	0.082579	0.082579	0.082579	0.082579	0.082579	0.082579	0.082579	0.082579	0.008466	0.000052	0.985388	0.006094	0.234658	
1519000	-110.075812	742	1	1	'0 0 0 0 0 Z 0 0 	D	0.128152	0.128152	0.128152	0.128152	0.128152	0.000000	0.128152	0.128152	0.067666	0.001634	0.911755	0.018945	0.139566	
1520000	-115.448942	237	1	4	'0 0 0 0 Z Z Z Z 	D	0.132805	0.132805	0.132805	0.132805	0.000000	0.000000	0.000000	0.000000	0.979205	0.020724	0.000071	0.000000	0.261644	
1521000	-111.332990	895	1	3	'0 0 0 0 Z Z Z 0 	D	0.146927	0.146927	0.146927	0.146927	0.000000	0.000000	0.000000	0.146927	0.979048	0.020930	0.000021	0.000000	0.210013	
1522000	-111.291280	945	1	3	'0 0 0 0 Z Z Z 0 	D	0.146418	0.146418	0.146418	0.146418	0.000000	0.000000	0.000000	0.146418	0.988400	0.011596	0.000005	0.000000	0.475494	
1523000	-108.132534	730	1	3	'0 0 0 0 Z Z Z 0 	D	0.107492	0.107492	0.107492	0.107492	0.000000	0.000000	0.000000	0.107492	0.976249	0.023749	0.000002	0.000000	0.229401	
1524000	-113.750901	375	1	3	'0 0 0 0 Z Z Z 0 	D	0.139945	0.139945	0.139945	0.139945	0.000000	0.000000	0.000000	0.139945	0.995536	0.004452	0.000012	0.000000	0.230954	
1525000	-112.038226	552	1	0	'0 0 0 0 0 0 0 0 	I	0.077722	0.077722	0.077722	0.077722	0.077722	0.077722	0.077722	0.077722	0.002447	0.000004	0.996033	0.001517	0.194032	
1526000	-113.713155	225	1	1	'0 0 0 Z 0 0 0 0 	D	0.067844	0.067844	0.067844	0.000000	0.067844	0.067844	0.067844	0.067844	0.005366	0.000008	0.989370	0.005256	0.497869	
1527000	-112.092699	418	1	1	'0 0 0 Z 0 0 0 0 	D	0.109513	0.109513	0.109513	0.000000	0.109513	0.109513	0.109513	0.109513	0.029160	0.000117	0.962205	0.008518	0.095010	
1528000	-113.687597	226	1	2	'0 0 Z Z 0 0 0 0 	D	0.101050	0.101050	0.000000	0.000000	0.101050	0.101050	0.101050	0.101050	0.002481	0.000000	0.995567	0.001951	0.218403	
1529000	-112.293004	730	1	2	'0 0 Z Z 0 0 0 0 	D	0.071609	0.071609	0.000000	0.000000	0.071609	0.071609	0.071609	0.071609	0.032415	0.000000	0.957422	0.010163	0.094514	
1530000	-112.074954	62	1	0	'0 0 0 0 0 0 0 0 	I	0.078490	0.078490	0.078490	0.078490	0.078490	0.078490	0.078490	0.078490	0.006977	0.000040	0.987385	0.005599	0.056612	
1531000	-112.990243	721	1	2	'0 0 Z Z 0 0 0 0 	D	0.080529	0.080529	0.000000	0.000000	0.080529	0.080529	0.080529	0.080529	0.012820	0.000000	0.975194	0.011986	0.486112	
1532000	-110.433864	720	1	1	'0 0 0 Z 0 0 0 0 	D	0.080541	0.080541	0.080541	0.000000	0.080541	0.080541	0.080541	0.080541	0.011793	0.000043	0.976447	0.011718	0.317541	
1533000	-113.985476	556	1	3	'0 0 0 0 0 Z Z Z 	D	0.114765	0.114765	0.114765	0.114765	0.114765	0.000000	0.000000	0.000000	0.034721	0.000118	0.965162	0.000000	0.265811	
1534000	-110.527389	92	1	1	'0 0 0 0 0 Z 0 0 	D	0.098451	0.098451	0.098451	0.098451	0.098451	0.000000	0.098451	0.098451	0.127422	0.000538	0.868736	0.003304	0.308593	
1535000	-113.057572	757	1	2	'0 0 Z 0 0 Z 0 0 	D	0.114925	0.114925	0.000000	0.114925	0.114925	0.000000	0.114925	0.114925	0.031010	0.000039	0.958802	0.010150	0.454575	
1536000	-115.027411	610	1	2	'0 0 0 0 Z Z 0 0 	D	0.179865	0.179865	0.179865	0.179865	0.000000	0.000000	0.179865	0.179865	0.921976	0.060895	0.000016	0.017113	0.161434	
1537000	-110.607837	739	1	1	'0 0 0 0 0 Z 0 0 	D	0.126867	0.126867	0.126867	0.126867	0.126867	0.000000	0.126867	0.126867	0.086332	0.005735	0.859070	0.048863	0.324994	
1538000	-109.489125	707	1	1	'0 0 0 0 0 Z 0 0 	D	0.113374	0.113374	0.113374	0.113374	0.113374	0.000000	0.113374	0.113374	0.031886	0.000161	0.963977	0.003975	0.189362	
1539000	-110.268270	413	1	2	'0 0 0 0 Z Z 0 0 	D	0.127258	0.127258	0.127258	0.127258	0.000000	0.000000	0.127258	0.127258	0.972542	0.010657	0.000005	0.016796	0.314794	
1540000	-110.942793	455	1	1	'0 0 0 0 0 Z 0 0 	D	0.124626	0.124626	0.124626	0.124626	0.124626	0.000000	0.124626	0.124626	0.067511	0.002757	0.898089	0.031643	0.166059	
1541000	-110.652131	668	1	1	'0 0 0 0 0 Z 0 0 	D	0.137619	0.137619	0.137619	0.137619	0.137619	0.000000	0.137619	0.137619	0.061881	0.000560	0.930982	0.006577	0.190915	
1542000	-113.170082	367	1	2	'0 0 Z 0 0 Z 0 0 	D	0.139527	0.139527	0.000000	0.139527	0.139527	0.000000	0.139527	0.139527	0.060872	0.000003	0.935253	0.003872	0.313680	
1543000	-109.741122	670	1	2	'0 0 0 0 Z Z 0 0 	D	0.119069	0.119069	0.119069	0.119069	0.000000	0.000000	0.119069	0.119069	0.990981	0.003332	0.000006	0.005681	0.140991	
1544000	-113.508794	156	1	1	'0 0 0 0 0 Z 0 0 	D	0.169741	0.169741	0.169741	0.169741	0.169741	0.000000	0.169741	0.169741	0.118507	0.001353	0.873925	0.006215	0.178838	
1545000	-118.576068	842	1	4	'0 0 Z 0 Z Z Z 0 	D	0.097385	0.097385	0.000000	0.097385	0.000000	0.000000	0.000000	0.097385	0.999866	0.000000	0.000134	0.000000	0.138456	
1546000	-113.097508	17	1	0	'0 0 0 0 0 0 0 0 	I	0.058173	0.058173	0.058173	0.058173	0.058173	0.058173	0.058173	0.058173	0.004488	0.000020	0.991065	0.004427	0.125303	
1547000	-111.660329	880	1	1	'0 0 0 Z 0 0 0 0 	D	0.090733	0.090733	0.090733	0.000000	0.090733	0.090733	0.090733	0.090733	0.012181	0.000043	0.975899	0.011877	0.340621	
1548000	-112.358721	353	1	2	'0 0 Z 0 0 Z 0 0 	D	0.099687	0.099687	0.000000	0.099687	0.099687	0.000000	0.099687	0.099687	0.038378	0.000052	0.949780	0.011790	0.274514	
1549000	-112.440982	353	1	2	'0 0 Z Z 0 0 0 0 	D	0.080266	0.080266	0.000000	0.000000	0.080266	0.080266	0.080266	0.080266	0.009724	0.000000	0.980811	0.009465	0.164632	
1550000	-113.531756	829	1	1	'0 0 0 Z 0 0 0 0 	D	0.091699	0.091699	0.091699	0.000000	0.091699	0.091699	0.091699	0.091699	0.006963	0.000010	0.986557	0.006470	0.116669	
1551000	-113.730702	351	1	1	'0 0 0 0 0 Z 0 0 	D	0.075610	0.075610	0.075610	0.075610	0.075610	0.000000	0.075610	0.075610	0.012839	0.000113	0.979330	0.007718	0.163221	
1552000	-112.278051	563	1	1	'0 0 0 0 0 Z 0 0 	D	0.110619	0.110619	0.110619	0.110619	0.110619	0.000000	0.110619	0.110619	0.042104	0.000715	0.943436	0.013745	0.293709	
1553000	-112.168956	265	1	2	'0 0 Z 0 0 Z 0 0 	D	0.098253	0.098253	0.000000	0.098253	0.098253	0.000000	0.098253	0.098253	0.058365	0.000018	0.934597	0.007020	0.068639	
1554000	-111.575834	379	1	1	'0 0 0 Z 0 0 0 0 	D	0.067916	0.067916	0.067916	0.000000	0.067916	0.067916	0.067916	0.067916	0.000689	0.000000	0.998742	0.000570	0.407143	
1555000	-113.846799	379	1	3	'0 0 Z Z 0 0 0 Z 	D	0.092526	0.092526	0.000000	0.000000	0.092526	0.092526	0.092526	0.000000	0.003720	0.000000	0.996280	0.000000	0.023925	
1556000	-111.041410	194	1	1	'0 0 0 0 0 Z 0 0 	D	0.108780	0.108780	0.108780	0.108780	0.108780	0.000000	0.108780	0.108780	0.032672	0.000279	0.960593	0.006455	0.153740	
1557000	-111.616301	241	1	3	'0 0 0 0 Z Z Z 0 	D	0.132134	0.132134	0.132134	0.132134	0.000000	0.000000	0.000000	0.132134	0.996421	0.003566	0.000012	0.000000	0.427789	
1558000	-111.579839	587	1	3	'0 0 0 0 Z Z Z 0 	D	0.099461	0.099461	0.099461	0.099461	0.000000	0.000000	0.000000	0.099461	0.998414	0.001516	0.000070	0.000000	0.284382	
1559000	-112.176845	865	1	2	'0 0 0 0 Z Z 0 0 	D	0.142623	0.142623	0.142623	0.142623	0.000000	0.000000	0.142623	0.142623	0.979611	0.012746	0.000034	0.007609	0.149478	
1560000	-110.228669	587	1	3	'0 0 0 0 Z Z Z 0 	D	0.136131	0.136131	0.136131	0.136131	0.000000	0.000000	0.000000	0.136131	0.994977	0.005000	0.000023	0.000000	0.310974	
1561000	-109.893899	252	1	1	'0 0 0 0 0 Z 0 0 	D	0.118023	0.118023	0.118023	0.118023	0.118023	0.000000	0.118023	0.118023	0.035086	0.000066	0.963685	0.001164	0.156764	
1562000	-107.976016	703	2	1	'0 0 1 1 0 Z 1 1 	D	0.118578	0.118578	0.434626	0.434626	0.118578	0.000000	0.434626	0.434626	0.063727	0.152683	0.393753	0.389836	0.304430	
1563000	-115.523626	961	1	1	'0 0 0 0 0 0 0 Z 	D	0.068088	0.068088	0.068088	0.068088	0.068088	0.068088	0.068088	0.000000	0.004407	0.000005	0.995588	0.000000	0.353420	
1564000	-112.804934	574	1	3	'0 0 0 0 Z Z Z 0 	D	0.111145	0.111145	0.111145	0.111145	0.000000	0.000000	0.000000	0.111145	0.991034	0.008862	0.000103	0.000001	0.491761	
1565000	-112.780285	289	1	2	'0 0 0 0 Z Z 0 0 	D	0.111664	0.111664	0.111664	0.111664	0.000000	0.000000	0.111664	0.111664	0.961736	0.030597	0.000097	0.007570	0.072885	
1566000	-110.540713	191	1	1	'0 0 0 0 0 Z 0 0 	D	0.125494	0.125494	0.125494	0.125494	0.125494	0.000000	0.125494	0.125494	0.172553	0.000765	0.823545	0.003137	0.154773	
1567000	-110.110177	758	1	3	'0 0 0 0 Z Z Z 0 	D	0.137807	0.137807	0.137807	0.137807	0.000000	0.000000	0.000000	0.137807	0.987952	0.012046	0.000002	0.000000	0.256364	
1568000	-111.657612	106	1	1	'0 0 0 0 0 Z 0 0 	D	0.167317	0.167317	0.167317	0.167317	0.167317	0.000000	0.167317	0.167317	0.136853	0.005974	0.829098	0.028075	0.217396	
1569000	-111.270969	906	1	1	'0 0 0 0 0 Z 0 0 	D	0.090245	0.090245	0.090245	0.090245	0.090245	0.000000	0.090245	0.090245	0.027624	0.000487	0.956966	0.014923	0.458416	
1570000	-113.700035	597	1	2	'0 0 Z Z 0 0 0 0 	D	0.087749	0.087749	0.000000	0.000000	0.087749	0.087749	0.087749	0.087749	0.008260	0.000000	0.983768	0.007972	0.458795	
1571000	-114.107747	746	1	0	'0 0 0 0 0 0 0 0 	I	0.110832	0.110832	0.110832	0.110832	0.110832	0.110832	0.110832	0.110832	0.025585	0.000459	0.956773	0.017183	0.187306	
1572000	-111.678613	888	1	3	'0 0 0 0 Z Z Z 0 	D	0.124050	0.124050	0.124050	0.124050	0.000000	0.000000	0.000000	0.124050	0.994965	0.005028	0.000006	0.000000	0.237474	
1573000	-110.060739	308	1	1	'0 0 0 0 0 Z 0 0 	D	0.104240	0.104240	0.104240	0.104240	0.104240	0.000000	0.104240	0.104240	0.034007	0.000575	0.951556	0.013862	0.123527	
1574000	-110.627176	63	1	1	'0 0 0 0 0 Z 0 0 	D	0.148759	0.148759	0.148759	0.148759	0.148759	0.000000	0.148759	0.148759	0.089073	0.000768	0.905292	0.004867	0.496263	
1575000	-111.355682	732	1	1	'0 0 0 0 0 Z 0 0 	D	0.152169	0.152169	0.152169	0.152169	0.152169	0.000000	0.152169	0.152169	0.203680	0.005398	0.773412	0.017510	0.179885	
1576000	-110.184032	211	1	1	'0 0 0 0 0 Z 0 0 	D	0.104059	0.104059	0.104059	0.104059	0.104059	0.000000	0.104059	0.104059	0.033933	0.000145	0.962655	0.003267	0.065526	
1577000	-111.430103	51	1	1	'0 0 0 0 0 Z 0 0 	D	0.150714	0.150714	0.150714	0.150714	0.150714	0.000000	0.150714	0.150714	0.133292	0.013346	0.786806	0.066555	0.073763	
1578000	-109.973822	907	1	1	'0 0 0 0 0 Z 0 0 	D	0.132133	0.132133	0.132133	0.132133	0.132133	0.000000	0.132133	0.132133	0.057232	0.000272	0.939407	0.003090	0.144443	
1579000	-111.240191	620	1	1	'0 0 0 0 0 Z 0 0 	D	0.103888	0.103888	0.103888	0.103888	0.103888	0.000000	0.103888	0.103888	0.035792	0.000538	0.951360	0.012311	0.062225	
1580000	-112.451183	652	1	1	'0 0 0 0 0 Z 0 0 	D	0.174536	0.174536	0.174536	0.174536	0.174536	0.000000	0.174536	0.174536	0.130661	0.003452	0.848787	0.017100	0.342178	
1581000	-111.130497	660	1	2	'0 0 0 0 Z Z 0 0 	D	0.180108	0.180108	0.180108	0.180108	0.000000	0.000000	0.180108	0.180108	0.909322	0.052107	0.000001	0.038571	0.435097	
1582000	-108.124165	660	1	2	'0 0 0 0 Z Z 0 0 	D	0.130912	0.130912	0.130912	0.130912	0.000000	0.000000	0.130912	0.130912	0.951311	0.027940	0.000001	0.020747	0.162850	
1583000	-111.626111	952	1	1	'0 0 0 0 0 Z 0 0 	D	0.112640	0.112640	0.112640	0.112640	0.112640	0.000000	0.112640	0.112640	0.043055	0.000102	0.955094	0.001749	0.259868	
1584000	-110.819746	701	1	1	'0 0 0 Z 0 0 0 0 	D	0.076039	0.076039	0.076039	0.000000	0.076039	0.076039	0.076039	0.076039	0.000722	0.000000	0.998814	0.000463	0.189344	
1585000	-110.700633	988	1	1	'0 0 0 0 0 Z 0 0 	D	0.123328	0.123328	0.123328	0.123328	0.123328	0.000000	0.123328	0.123328	0.071031	0.000156	0.927280	0.001533	0.201808	
1586000	-110.650705	720	1	1	'0 0 0 0 0 Z 0 0 	D	0.140613	0.140613	0.140613	0.140613	0.140613	0.000000	0.140613	0.140613	0.088731	0.003116	0.881673	0.026480	0.298086	
1587000	-112.577280	833	1	1	'0 0 0 Z 0 0 0 0 	D	0.070748	0.070748	0.070748	0.000000	0.070748	0.070748	0.070748	0.070748	0.002253	0.000001	0.995861	0.001885	0.497977	
1588000	-110.800000	720	1	1	'0 0 0 Z 0 0 0 0 	D	0.098371	0.098371	0.098371	0.000000	0.098371	0.098371	0.098371	0.098371	0.017570	0.000100	0.965038	0.017291	0.210760	
1589000	-110.469966	327	1	1	'0 0 0 0 0 Z 0 0 	D	0.097418	0.097418	0.097418	0.097418	0.097418	0.000000	0.097418	0.097418	0.034265	0.000835	0.944531	0.020369	0.144698	
1590000	-107.985934	96	2	1	'1 1 0 0 1 Z 0 0 	D	0.107201	0.107201	0.154739	0.154739	0.107201	0.000000	0.154739	0.154739	0.040614	0.001377	0.940432	0.017577	0.108521	
1591000	-111.511550	54	1	1	'0 0 0 0 0 Z 0 0 	D	0.155100	0.155100	0.155100	0.155100	0.155100	0.000000	0.155100	0.155100	0.089394	0.001351	0.900418	0.008837	0.156473	
1592000	-112.699071	358	1	3	'0 0 0 0 0 Z Z Z 	D	0.149355	0.149355	0.149355	0.149355	0.149355	0.000000	0.000000	0.000000	0.079781	0.000023	0.920197	0.000000	0.377207	
1593000	-112.381169	69	1	1	'0 0 0 0 0 Z 0 0 	D	0.088042	0.088042	0.088042	0.088042	0.088042	0.000000	0.088042	0.088042	0.023642	0.000022	0.975589	0.000748	0.234505	
1594000	-110.272434	262	1	1	'0 0 0 0 0 Z 0 0 	D	0.149243	0.149243	0.149243	0.149243	0.149243	0.000000	0.149243	0.149243	0.094945	0.000790	0.898853	0.005413	0.395737	
1595000	-112.553553	548	1	2	'0 0 0 0 Z Z 0 0 	D	0.130876	0.130876	0.130876	0.130876	0.000000	0.000000	0.130876	0.130876	0.979452	0.009361	0.000026	0.011162	0.191376	
1596000	-113.491420	487	1	2	'0 0 Z 0 0 Z 0 0 	D	0.097612	0.097612	0.000000	0.097612	0.097612	0.000000	0.097612	0.097612	0.034533	0.000149	0.945298	0.020019	0.095078	
1597000	-109.754579	336	1	1	'0 0 0 0 0 Z 0 0 	D	0.099884	0.099884	0.099884	0.099884	0.099884	0.000000	0.099884	0.099884	0.459237	0.001262	0.538116	0.001385	0.338505	
1598000	-109.950225	470	1	1	'0 0 0 0 0 Z 0 0 	D	0.138853	0.138853	0.138853	0.138853	0.138853	0.000000	0.138853	0.138853	0.066407	0.000229	0.931388	0.001977	0.294180	
1599000	-113.137653	748	1	2	'0 0 0 Z 0 0 Z 0 	D	0.095279	0.095279	0.095279	0.000000	0.095279	0.095279	0.000000	0.095279	0.014757	0.000059	0.967016	0.018168	0.172726	
1600000	-111.647324	940	1	1	'0 0 0 Z 0 0 0 0 	D	0.086263	0.086263	0.086263	0.000000	0.086263	0.086263	0.086263	0.086263	0.002691	0.000001	0.995897	0.001410	0.097491	
1601000	-113.364439	247	1	0	'0 0 0 0 0 0 0 0 	I	0.077918	0.077918	0.077918	0.077918	0.077918	0.077918	0.077918	0.077918	0.016620	0.000268	0.967525	0.015587	0.294210	
1602000	-112.439893	658	1	1	'0 0 0 Z 0 0 0 0 	D	0.064034	0.064034	0.064034	0.000000	0.064034	0.064034	0.064034	0.064034	0.001013	0.000000	0.998071	0.000915	0.384643	
1603000	-114.396509	565	1	0	'0 0 0 0 0 0 0 0 	I	0.127080	0.127080	0.127080	0.127080	0.127080	0.127080	0.127080	0.127080	0.083203	0.000792	0.907372	0.008632	0.132813	
1604000	-114.654476	46	1	1	'0 0 0 0 0 0 Z 0 	D	0.120565	0.120565	0.120565	0.120565	0.120565	0.120565	0.000000	0.120565	0.079138	0.002382	0.886505	0.031975	0.154593	
1605000	-112.927424	479	1	1	'0 0 0 Z 0 0 0 0 	D	0.064914	0.064914	0.064914	0.000000	0.064914	0.064914	0.064914	0.064914	0.007013	0.000014	0.985988	0.006984	0.158695	
1606000	-115.218627	110	1	0	'0 0 0 0 0 0 0 0 	I	0.131284	0.131284	0.131284	0.131284	0.131284	0.131284	0.131284	0.131284	0.073294	0.003369	0.882766	0.040572	0.257446	
1607000	-110.372230	662	1	1	'0 0 0 0 0 Z 0 0 	D	0.112666	0.112666	0.112666	0.112666	0.112666	0.000000	0.112666	0.112666	0.041201	0.000132	0.956358	0.002310	0.112264	
1608000	-114.231407	720	1	2	'0 0 0 0 0 Z 0 Z 	D	0.156969	0.156969	0.156969	0.156969	0.156969	0.000000	0.156969	0.000000	0.090065	0.001551	0.908371	0.000013	0.237303	
1609000	-110.940575	832	1	1	'0 0 0 0 0 Z 0 0 	D	0.116707	0.116707	0.116707	0.116707	0.116707	0.000000	0.116707	0.116707	0.040591	0.000461	0.949965	0.008984	0.082486	
1610000	-109.204497	517	1	1	'0 0 0 0 0 Z 0 0 	D	0.105096	0.105096	0.105096	0.105096	0.105096	0.000000	0.105096	0.105096	0.039241	0.000751	0.944126	0.015882	0.273644	
1611000	-113.636154	100	1	3	'0 0 0 0 0 Z Z Z 	D	0.123536	0.123536	0.123536	0.123536	0.123536	0.000000	0.000000	0.000000	0.031444	0.000038	0.968519	0.000000	0.088557	
1612000	-110.681733	297	1	1	'0 0 0 0 0 Z 0 0 	D	0.123965	0.123965	0.123965	0.123965	0.123965	0.000000	0.123965	0.123965	0.075712	0.002475	0.897007	0.024806	0.249361	
1613000	-110.416711	39	1	1	'0 0 0 0 0 Z 0 0 	D	0.099755	0.099755	0.099755	0.099755	0.099755	0.000000	0.099755	0.099755	0.032587	0.000264	0.960575	0.006573	0.156298	
1614000	-111.663912	942	1	3	'0 0 0 0 Z Z Z 0 	D	0.123684	0.123684	0.123684	0.123684	0.000000	0.000000	0.000000	0.123684	0.991178	0.008778	0.000043	0.000000	0.351127	
1615000	-109.385200	171	1	3	'0 0 0 0 Z Z Z 0 	D	0.112614	0.112614	0.112614	0.112614	0.000000	0.000000	0.000000	0.112614	0.982336	0.017662	0.000002	0.000000	0.273571	
1616000	-109.047503	256	1	2	'0 0 0 0 Z Z 0 0 	D	0.139638	0.139638	0.139638	0.139638	0.000000	0.000000	0.139638	0.139638	0.939291	0.035123	0.000001	0.025584	0.266351	
1617000	-112.283435	895	1	2	'0 0 0 0 Z Z 0 0 	D	0.105933	0.105933	0.105933	0.105933	0.000000	0.000000	0.105933	0.105933	0.987778	0.005199	0.000071	0.006952	0.054463	
1618000	-115.350496	478	1	3	'0 0 0 Z 0 0 Z Z 	D	0.089547	0.089547	0.089547	0.000000	0.089547	0.089547	0.000000	0.000000	0.009488	0.000018	0.990494	0.000000	0.035847	
1619000	-111.297278	947	1	3	'0 0 0 0 Z Z Z 0 	D	0.144067	0.144067	0.144067	0.144067	0.000000	0.000000	0.000000	0.144067	0.988972	0.011024	0.000004	0.000000	0.389628	
1620000	-111.114160	603	1	1	'0 0 0 0 0 Z 0 0 	D	0.120580	0.120580	0.120580	0.120580	0.120580	0.000000	0.120580	0.120580	0.064837	0.002446	0.903390	0.029327	0.361559	
1621000	-111.469885	469	1	1	'0 0 0 Z 0 0 0 0 	D	0.099034	0.099034	0.099034	0.000000	0.099034	0.099034	0.099034	0.099034	0.005251	0.000005	0.990550	0.004195	0.154279	
1622000	-111.763524	938	1	1	'0 0 0 Z 0 0 0 0 	D	0.077311	0.077311	0.077311	0.000000	0.077311	0.077311	0.077311	0.077311	0.001435	0.000000	0.997888	0.000677	0.074063	
1623000	-111.895955	395	1	1	'0 0 0 Z 0 0 0 0 	D	0.102436	0.102436	0.102436	0.000000	0.102436	0.102436	0.102436	0.102436	0.010994	0.000039	0.978562	0.010405	0.162599	
1624000	-108.122020	936	2	1	'1 1 0 Z 1 1 0 0 	D	0.111410	0.111410	0.328927	0.000000	0.111410	0.111410	0.328927	0.328927	0.008825	0.000196	0.930907	0.060072	0.282324	
1625000	-113.593065	725	1	1	'0 0 Z 0 0 0 0 0 	D	0.090156	0.090156	0.000000	0.090156	0.090156	0.090156	0.090156	0.090156	0.008523	0.000003	0.987480	0.003994	0.437729	
1626000	-110.147709	92	1	1	'0 0 0 0 0 Z 0 0 	D	0.119346	0.119346	0.119346	0.119346	0.119346	0.000000	0.119346	0.119346	0.150662	0.001134	0.842664	0.005540	0.444209	
1627000	-112.239505	606	1	2	'0 0 Z Z 0 0 0 0 	D	0.076193	0.076193	0.000000	0.000000	0.076193	0.076193	0.076193	0.076193	0.001038	0.000000	0.998031	0.000931	0.465427	
1628000	-108.680045	411	1	2	'0 0 0 0 Z Z 0 0 	D	0.135929	0.135929	0.135929	0.135929	0.000000	0.000000	0.135929	0.135929	0.978953	0.006883	0.000004	0.014161	0.232643	
